	wt_d3._vs_TET3KO_d3._CI.L	wt_d3._vs_TET3KO_d3._CI.R	wt_d3._vs_TET3KO_d3._diff	wt_d3._vs_TET3KO_d3._p.adj	wt_d3._vs_TET3KO_d3._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
ATP13A1	-0.866319218861387	0.278625550807066	-0.29384683402716	0.835813396040213	0.306913955820032	Q9HD20	Q9HD20	AT131_HUMAN	Manganese-transporting ATPase 13A1
ATP13A2	-5.38911962657333	3.77092595833195	-0.809096834120687	0.871244936701483	0.723774522293483	Q9NQ11	Q9NQ11;H0Y9K0;H0YAI7;H0Y8V5	AT132_HUMAN	Polyamine-transporting ATPase 13A2
ATP13A3	-2.56451081261197	-0.172582855596208	-1.36854683410409	0.717484627418827	0.0258285819510546	Q9H7F0	Q9H7F0;A0A2R8YDN7;A0A2R8Y635	AT133_HUMAN	Probable cation-transporting ATPase 13A3
ATP1A1	-0.0742721441443001	0.775228476058016	0.350478165956858	0.787708524749156	0.103533412729689	P05023	P05023	AT1A1_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-1
ATP1A2	-4.47111720540181	2.48416969417668	-0.993473755612566	0.861291130982425	0.568076988067778	P50993	P50993;H0Y7C1;B1AKY9	AT1A2_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-2
ATP1A3	-0.0965560801988533	0.770662412016941	0.337053165909044	0.79625831258826	0.124518252679747	P13637	P13637;M0R116;A0A0A0MT26;M0QXF2;A0A2R8YEY8	AT1A3_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-3
ATP1B1	9.07523646570059	20.6639723570863	14.8696044113935	0.184805052100445	5.02682755559791e-06	P05026	P05026;V9GYR2	AT1B1_HUMAN	Sodium/potassium-transporting ATPase subunit beta-1
ATP1B3	-0.417568103416322	0.422374435434719	0.0024031660091985	0.884452993704488	0.990859951306097	P54709	P54709;C9JXZ1;C9JA36	AT1B3_HUMAN	Sodium/potassium-transporting ATPase subunit beta-3
ATP2A2	-0.0416532093295302	0.980309540757565	0.469328165714018	0.769627925752721	0.0709186002896475	P16615	P16615;H7C5W9	AT2A2_HUMAN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
ATP2A3	-1.09712799133367	0.321284323423758	-0.387921833954955	0.831421911878914	0.276623870236491	Q93084	Q93084	AT2A3_HUMAN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3
ATP2B1	-0.843374148224772	1.30833048016796	0.232478165971592	0.867794042763911	0.66562918068437	P20020	P20020;E7ERY9	AT2B1_HUMAN	Plasma membrane calcium-transporting ATPase 1
ATP2B2	-2.229930614249	4.56081388942854	1.16544163758977	0.85548604593959	0.493097353810146	Q01814	Q01814;A0A2U3TZI3;A0A2R8Y4R4;A0A2U3U055	AT2B2_HUMAN	Plasma membrane calcium-transporting ATPase 2
ATP2B3	-1.28935730006172	5.61616363185458	2.16340316589643	0.820325203801134	0.21359143192176	Q16720	Q16720	AT2B3_HUMAN	Plasma membrane calcium-transporting ATPase 3
ATP2B4	-1.26594445339896	-0.121849214664259	-0.693896834031609	0.699055668530217	0.018524188850695	P23634	P23634;P20020	AT2B4_HUMAN	Plasma membrane calcium-transporting ATPase 4
ATP2C1	-1.27504323421467	0.667249566366353	-0.303896833924156	0.858593034855902	0.531890912165577	P98194	P98194;H0Y9V7;B4E2Q0	AT2C1_HUMAN	Calcium-transporting ATPase type 2C member 1
ATP5F1A	0.398812079302387	1.03524425259381	0.717028165948097	0.298374270324844	4.09488957291569e-05	P25705	P25705;K7EK77;K7EJP1;K7ERX7;K7EQH4;K7ENJ4	ATPA_HUMAN	"""ATP synthase subunit alpha, mitochondrial"""
ATP5F1B	-0.146387801352334	0.681544133147931	0.267578165897799	0.817398902530374	0.19971146547392	P06576	P06576;H0YH81;F8W079	ATPB_HUMAN	"""ATP synthase subunit beta, mitochondrial"""
ATP5F1C	0.833342287196626	1.95481404470963	1.39407816595313	0.209533086586271	8.65162611055585e-06	P36542	P36542	ATPG_HUMAN	"""ATP synthase subunit gamma, mitochondrial"""
ATP5F1D	-0.643828678338556	0.653485009969477	0.0048281658154607	0.884333060435912	0.988111017152875	P30049	P30049	ATPD_HUMAN	"""ATP synthase subunit delta, mitochondrial"""
ATP5IF1	-17.9324558511392	-12.4436339501377	-15.1880449006384	9.69657427987481e-05	1.1663338000295901e-14	Q9UII2	Q9UII2;A0A0B4J230	ATIF1_HUMAN	"""ATPase inhibitor, mitochondrial"""
ATP5MD	0.0890553778463583	1.52695095415374	0.808003166000049	0.722726991010044	0.028450652348222	Q96IX5	Q96IX5	ATPMD_HUMAN	"""ATP synthase membrane subunit DAPIT, mitochondrial"""
ATP5ME	19.8136632114221	21.8306329208839	20.822148066153	1.4048045436610901e-14	3.76194054501056e-38	P56385	P56385	ATP5I_HUMAN	"""ATP synthase subunit e, mitochondrial"""
ATP5MF	0.396515672077435	1.78249065950048	1.08950316578896	0.582046307465396	0.0027520322083651	P56134	P56134;C9JJT5;C9JU26;G3V325	ATPK_HUMAN	"""ATP synthase subunit f, mitochondrial"""
ATP5MG	1.90438536822042	3.37422096388106	2.63930316605074	0.0283889268625272	4.1225834828789804e-09	O75964	O75964;A0A3B3IRW3;A0A3B3ITX4;E9PN17	ATP5L_HUMAN	"""ATP synthase subunit g, mitochondrial"""
ATP5MPL	0.1864170460184	3.68834278407851	1.93737991504845	0.727106426311429	0.0308677189935195	P56378	P56378;A0A0A0MTQ5;G3V556	ATP68_HUMAN	"""ATP synthase subunit ATP5MPL, mitochondrial"""
ATP5PB	0.266850532773421	0.996255798733533	0.631553165753477	0.519770195573917	0.0010899449613321	P24539	P24539;Q5QNZ2	AT5F1_HUMAN	"""ATP synthase F(0) complex subunit B1, mitochondrial"""
ATP5PD	0.760385120322472	1.90407121176301	1.33222816604274	0.267692200601501	2.46974196350278e-05	O75947	O75947	ATP5H_HUMAN	"""ATP synthase subunit d, mitochondrial"""
ATP5PF	-0.579703323194971	0.866259654644688	0.143278165724858	0.869381832421464	0.691810511369513	P18859	P18859;A8MUH2	ATP5J_HUMAN	"""ATP synthase-coupling factor 6, mitochondrial"""
ATP5PO	0.246799599505116	1.15810673268799	0.702453166096554	0.593314216620885	0.0032693281848566	P48047	P48047;H7C0C1;A0A494C0K9;H7C086	ATPO_HUMAN	"""ATP synthase subunit O, mitochondrial"""
ATP6AP1	-0.0813533777683922	0.615209709584915	0.266928165908261	0.79814353892311	0.129754977189861	Q15904	Q15904;A6QRJ1;A0A0C4DGX8	VAS1_HUMAN	V-type proton ATPase subunit S1
ATP6AP2	-0.657834787698476	0.149341119523974	-0.254246834087251	0.819828486431021	0.211162836310365	O75787	O75787;A0A1B0GTU8;A0A1B0GUT7;A0A1B0GWJ8;A0A1B0GTB0;A0A1B0GVC7;B7Z1I9;B7Z413;A0A1C7CYW4;A0A1B0GVW0;H7C3E1;A0A1B0GVI9;A0A1B0GVB9;A0A1B0GU12;A0A1B0GWD6	RENR_HUMAN	Renin receptor
ATP6V0A1	-0.516721495703789	0.42072782775426	-0.0479968339747643	0.877317034085274	0.837610837257413	Q93050	Q93050;B7Z2A9;B7Z641;F5H1T6	VPP1_HUMAN	V-type proton ATPase 116 kDa subunit a1
ATP6V0A2	-0.991549952200407	-0.0223937149602609	-0.506971833580334	0.741673482259988	0.0406986874940334	Q9Y487	Q9Y487;Q8TBM3	VPP2_HUMAN	V-type proton ATPase 116 kDa subunit a2
ATP6V0C	-7.3869895299823	8.12665839560277	0.369834432810233	0.881457524481629	0.923960918497253	H3BNI4	H3BNI4	H3BNI4_HUMAN	V-type proton ATPase proteolipid subunit
ATP6V0D1	-1.02860056553784	-0.178893102107935	-0.603746833822889	0.635474144362809	0.0063412282965313	P61421	P61421;F5GYQ1;R4GN72;J3QL14	VA0D1_HUMAN	V-type proton ATPase subunit d 1
ATP6V1A	0.183238318787061	0.579518013114737	0.381378165950899	0.438583874327963	0.0003366157497215	P38606	P38606	VATA_HUMAN	V-type proton ATPase catalytic subunit A
ATP6V1B2	0.0230680710098296	0.670388260781026	0.346728165895428	0.73572591873329	0.0363177908651973	P21281	P21281;H0YC04	VATB2_HUMAN	"""V-type proton ATPase subunit B, brain isoform"""
ATP6V1C1	0.323283584774058	0.976272747236189	0.649778166005124	0.410346631306544	0.0002235252031861	P21283	P21283;E7EV59	VATC1_HUMAN	V-type proton ATPase subunit C 1
ATP6V1D	-21.6150839307983	-12.9785558692257	-17.296819900012	0.0112808898040493	2.37980679767837e-10	Q9Y5K8	Q9Y5K8;G3V2V6;G3V2S6;H0YJH8	VATD_HUMAN	V-type proton ATPase subunit D
ATP6V1E1	0.0857616358811262	0.773294696205732	0.429528166043429	0.688760360524284	0.0154578544877856	P36543	P36543;C9J8H1	VATE1_HUMAN	V-type proton ATPase subunit E 1
ATP6V1F	-1.1395103206421	0.137766652661451	-0.500871833990324	0.795042620849504	0.121265659777126	Q16864	Q16864	VATF_HUMAN	V-type proton ATPase subunit F
ATP6V1G1	0.0440568477807476	0.840599484426282	0.442328166103515	0.726068009720319	0.0302747097330338	O75348	O75348	VATG1_HUMAN	V-type proton ATPase subunit G 1
ATP6V1G2	-1.71826804651278	3.67937437812768	0.98055316580745	0.853365119971388	0.468288115782266	O95670	O95670;H0Y474	VATG2_HUMAN	V-type proton ATPase subunit G 2
ATP6V1H	-0.148819888984972	0.729726221051199	0.290453166033114	0.81516195902115	0.189767903307766	Q9UI12	Q9UI12;G3V126	VATH_HUMAN	V-type proton ATPase subunit H
ATP7A	-5.19081159068463	3.9838784106679	-0.603466590008367	0.874997648206229	0.792352029019749	Q04656	Q04656	ATP7A_HUMAN	Copper-transporting ATPase 1
ATP8A1	-2.89962146851165	3.21327779942306	0.156828165455707	0.881191053105224	0.918188810574924	Q9Y2Q0	Q9Y2Q0	AT8A1_HUMAN	Phospholipid-transporting ATPase IA
ATP8A2	-1.97398549245202	1.17844182442835	-0.397771834011831	0.864472159403334	0.613905321895554	Q9NTI2	Q9NTI2;F8VRS1	AT8A2_HUMAN	Phospholipid-transporting ATPase IB
ATP9A	-1.55148963184255	0.664145963670638	-0.443671834085954	0.849303244625999	0.424311898917955	O75110	O75110	ATP9A_HUMAN	Probable phospholipid-transporting ATPase IIA
ATP9B	-1.85099162013687	0.690747951584063	-0.580121834276405	0.842834329880756	0.362979020328906	O43861	O43861	ATP9B_HUMAN	Probable phospholipid-transporting ATPase IIB
ATPAF1	-0.806842863665744	-0.0656008048791665	-0.436221834272455	0.708869273003489	0.0220800412257333	Q5TC12	Q5TC12;A8MRA7;H0YEW4;I3L448;H0YD21	ATPF1_HUMAN	ATP synthase mitochondrial F1 complex assembly factor 1
ATPAF2	0.0782953976558474	0.784910934319167	0.431603165987507	0.696659857389361	0.0177551631998228	Q8N5M1	Q8N5M1	ATPF2_HUMAN	ATP synthase mitochondrial F1 complex assembly factor 2
ATR	-1.76478548479283	-0.0374081831059224	-0.901096833949374	0.742351836356154	0.0412345255784493	Q13535	Q13535	ATR_HUMAN	Serine/threonine-protein kinase ATR
ATRIP	-2.02414755259524	-0.216746115649652	-1.12044683412245	0.691514647430021	0.0162195040595713	Q8WXE1	Q8WXE1;A0A0U1RQJ8	ATRIP_HUMAN	ATR-interacting protein
ATRN	-0.435310875543555	0.554017208264211	0.0593531663603279	0.875927397535835	0.810227785040812	O75882	O75882	ATRN_HUMAN	Attractin
ATRX	-1.4414571645112	2.36791349622711	0.463228165857956	0.865324239116261	0.626787367295032	A0A096LNL9;A0A096LNW1	A0A096LNL9;A0A096LNW1	A0A096LNL9_HUMAN;A0A096LNW1_HUMAN	DNA helicase (Fragment)
ATRX	-0.138263291554329	0.343419622594046	0.102578165519859	0.846418976679781	0.395716831047011	P46100	P46100;A0A096LNL9;A0A096LNL6;A0A096LNN3;A0A096LNW1	ATRX_HUMAN	Transcriptional regulator ATRX
ATXN10	-0.483970384085439	0.251726715866483	-0.116121834109478	0.858315589486024	0.528304110257054	Q9UBB4	Q9UBB4;A0A1W2PQD2	ATX10_HUMAN	Ataxin-10
ATXN1L	-0.647919771100345	1.13682610280032	0.244453165849986	0.862426449379712	0.584030575634648	P0C7T5	P0C7T5	ATX1L_HUMAN	Ataxin-1-like
ATXN2	12.9206321133749	22.1334140187422	17.5270230660586	0.0176492476052706	9.41425212181888e-10	A0A2R8Y5A6;A0A2R8YDM9;A0A2R8YGV1	A0A2R8YDM9;A0A2R8Y5A6;A0A2R8YGV1;A0A2R8Y6W7	A0A2R8Y5A6_HUMAN;A0A2R8YDM9_HUMAN;A0A2R8YGV1_HUMAN	Ataxin-2
ATXN2	-1.12582161792213	-0.450422050424608	-0.788121834173371	0.266089469042517	2.40357171341244e-05	Q99700	Q99700;A0A5F9ZHW5;A0A2R8Y7P6;A0A2R8Y7E6;F8WB06;A0A2R8YDM9;A0A2R8Y5A6;A0A5F9ZHX3;F8VQP2;F8W0B5;H0YH87;A0A5F9ZI57;V9GY86	ATX2_HUMAN	Ataxin-2
ATXN2L	5.5476792177135	17.3699369804741	11.4588080990938	0.432671744817758	0.0003090370313751	H3BSK9	H3BSK9	H3BSK9_HUMAN	Ataxin-2-like protein (Fragment)
ATXN2L	-0.682964303249676	-0.079679365247991	-0.381321834248833	0.684516360753857	0.0143599327140994	Q8WWM7	Q8WWM7;H3BSK9;H3BUF6	ATX2L_HUMAN	Ataxin-2-like protein
ATXN3	-1.28920045203283	-0.654793216010215	-0.971996834021521	0.083165040778419	1.61665588174891e-07	P54252	P54252;G3V328;D3VVH9;G3V3T0;F5H211;A0A087X1A8;G3V4F5;A0A2R8Y3X7;C9JQV6;G3V3R7;G3V390;G3V4F4;S4R399;A0A087WXY4;G3V5H3	ATX3_HUMAN	Ataxin-3
ATXN7	-2.88081488490845	-0.67651594946368	-1.77866541718607	0.566328153877503	0.0021702366204216	A0A1B0GX67	A0A1B0GX67	A0A1B0GX67_HUMAN	Ataxin-7 (Fragment)
ATXN7	-2.24453532305007	8.08224123594282	2.91885295644638	0.828959475187088	0.26106545323164	O15265	O15265;A0A2R8YDD6	ATX7_HUMAN	Ataxin-7
ATXN7L2	-3.59269445804224	4.4084344610563	0.407870001507028	0.877351866702283	0.838307504066903	Q5T6C5	Q5T6C5;S4R3G5	AT7L2_HUMAN	Ataxin-7-like protein 2
ATXN7L3	10.3676050127443	22.725751111696	16.5466780622201	0.156974731213292	2.34421659091899e-06	Q14CW9	Q14CW9;K7EKG9	AT7L3_HUMAN	Ataxin-7-like protein 3
ATXN7L3B	-0.666803181062935	1.92425951256006	0.628728165748562	0.83933118283051	0.333749633364805	Q96GX2	Q96GX2	A7L3B_HUMAN	Ataxin-7-like protein 3B
AUH	-2.22154392416234	0.958881266739211	-0.631331328711564	0.849691393657943	0.428322117353279	Q13825	Q13825	AUHM_HUMAN	"""Methylglutaconyl-CoA hydratase, mitochondrial"""
AUP1	-1.18087017606749	-0.126423492113373	-0.653646834090431	0.691529348045021	0.0162236781831356	Q9Y679	Q9Y679	AUP1_HUMAN	Lipid droplet-regulating VLDL assembly factor AUP1
AURKA	-4.27917208435702	4.67800075927955	0.199414337461267	0.881687870942439	0.92897424524867	O14965	O14965;A3KFJ0;Q5QPD4	AURKA_HUMAN	Aurora kinase A
AURKAIP1	1.29570251492353	3.00520381661647	2.15045316577	0.199539735921672	7.07514883436019e-06	Q9NWT8	Q9NWT8	AKIP_HUMAN	Aurora kinase A-interacting protein
AURKB	-0.456527032590859	1.23762689772481	0.390549932566977	0.842285809324443	0.358228045284307	Q96GD4	Q96GD4;J3KT86;J3QR41;J3KTD6;J3QLN8	AURKB_HUMAN	Aurora kinase B
AUTS2	-4.54181621484421	6.79358593731867	1.12588486123723	0.869340382331429	0.691114748798782	Q8WXX7	Q8WXX7;A0A087WVB5;A0A2R8Y522;A0A2R8Y8C6;A0A2R8Y568;Q75MD7;A0A024RDL5	AUTS2_HUMAN	Autism susceptibility gene 2 protein
AVEN	-0.84384439475053	-0.206699273317899	-0.525271834034214	0.55280169547161	0.0017730729955887	Q9NQS1	Q9NQS1	AVEN_HUMAN	Cell death regulator Aven
AVL9	-0.488419402365948	0.0696757348095918	-0.209371833778178	0.800885059834832	0.137810607872618	Q8NBF6	Q8NBF6;B8ZZW5;A0A1W2PRP5;H7C0I1	AVL9_HUMAN	Late secretory pathway protein AVL9 homolog
AVPI1	-3.45146980852335	-0.113839529434154	-1.78265466897875	0.736459796222531	0.0368289554775317	Q5T686	Q5T686	AVPI1_HUMAN	Arginine vasopressin-induced protein 1
AXL	-5.76990612442208	6.39036509392018	0.310229484749051	0.881212160836655	0.918644956068411	P30530	P30530;M0R0W6	UFO_HUMAN	Tyrosine-protein kinase receptor UFO
AZI2	-1.62598237444424	-0.706911293538414	-1.16644683399133	0.192917217241062	6.07649363131547e-06	Q9H6S1	Q9H6S1;C9JVK8	AZI2_HUMAN	5-azacytidine-induced protein 2
B2M	11.342599410418	19.5090680709753	15.4258337406967	0.0187587140323684	1.1346028819178702e-09	P61769	P61769;F5H6I0;H0YLF3	B2MG_HUMAN	Beta-2-microglobulin
B3GALT2	-0.12374478484648	0.705201116776571	0.290728165965046	0.808898194324609	0.164704140884032	O43825	O43825	B3GT2_HUMAN	"""Beta-1,3-galactosyltransferase 2"""
B3GALT6	-0.904280709719791	0.186237042008669	-0.359021833855561	0.815582616328953	0.191595517415154	Q96L58	Q96L58	B3GT6_HUMAN	"""Beta-1,3-galactosyltransferase 6"""
B3GAT3	-0.996991060190132	-0.0964526079666123	-0.546721834078372	0.698721060130616	0.0184146159999387	O94766	O94766;E9PNA1;G3V150	B3GA3_HUMAN	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3
B3GLCT	14.6419204715902	22.8726756608938	18.757298066242	0.0023458313874462	5.8188149215795394e-12	Q6Y288	Q6Y288	B3GLT_HUMAN	"""Beta-1,3-glucosyltransferase"""
B3GNT2	-10.558164935913	1.76496176279488	-4.39660158655905	0.806954110112827	0.157684503005421	Q9NY97	Q9NY97	B3GN2_HUMAN	"""N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2"""
B3GNT7	-4.52082700756903	4.52082700756903	0.0	0.884849960749713	1.0	Q8NFL0	Q8NFL0	B3GN7_HUMAN	"""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"""
B4GALNT1	-5.4378633889853	4.84401972079291	-0.296921834096192	0.880715270191318	0.907956083845137	Q00973	Q00973	B4GN1_HUMAN	"""Beta-1,4 N-acetylgalactosaminyltransferase 1"""
B4GALT1	-5.20085471034382	5.20085471034381	-2.44249065417534e-15	0.884849960749713	0.999999999999999	P15291	P15291	B4GT1_HUMAN	"""Beta-1,4-galactosyltransferase 1"""
B4GALT4	-0.66165752289035	0.373063854853298	-0.144296834018526	0.861947371309322	0.577244869968789	O60513	O60513;E7ETS9;C9J3R8	B4GT4_HUMAN	"""Beta-1,4-galactosyltransferase 4"""
B4GALT5	-0.250486903673843	1.52141560328205	0.635464349804103	0.806352357819517	0.155579092642553	O43286	O43286	B4GT5_HUMAN	"""Beta-1,4-galactosyltransferase 5"""
B4GALT7	-8.3403695087602	0.213587478432251	-4.06339101516397	0.763073883907238	0.0620674469267018	Q9UBV7	Q9UBV7;D6RJI5;H0Y9D6	B4GT7_HUMAN	"""Beta-1,4-galactosyltransferase 7"""
B4GAT1	-0.828570173072513	0.227226504736314	-0.300671834168099	0.828378322617458	0.257533576581728	O43505	O43505	B4GA1_HUMAN	"""Beta-1,4-glucuronyltransferase 1"""
BABAM1	-0.0351142511287413	1.04497058310738	0.50492816598932	0.766232761749531	0.0661699677672358	Q9NWV8	Q9NWV8;J3KQS6	BABA1_HUMAN	BRISC and BRCA1-A complex member 1
BABAM2	-0.180022776929967	0.676129109234026	0.24805316615203	0.827018757160193	0.24947195819282	Q9NXR7	Q9NXR7;A0A075B7D2;F8W733;C9J2G0	BABA2_HUMAN	BRISC and BRCA1-A complex member 2
BACE1	-5.17401473901744	5.01782822855772	-0.0780932552298559	0.883780684059544	0.975525458496572	P56817	P56817	BACE1_HUMAN	Beta-secretase 1
BACH1	8.67356315692192	16.987515687797	12.8305394223595	0.0802051128390302	1.38473571586252e-07	O14867	O14867;H7C4B6;M0QZP0	BACH1_HUMAN	Transcription regulator protein BACH1
BACH2	-3.35093099633962	1.48518732786387	-0.932871834237876	0.850931211982061	0.441398279595557	Q9BYV9	Q9BYV9	BACH2_HUMAN	Transcription regulator protein BACH2
BAD	-0.503994651464299	0.348350983642748	-0.0778218339107752	0.870734722459264	0.714885942972418	Q92934	Q92934	BAD_HUMAN	Bcl2-associated agonist of cell death
BAG1	-1.46678905867602	4.84743796198444	1.69032445165421	0.83295113284143	0.286788864248758	Q99933	Q99933;J3QTA2	BAG1_HUMAN	BAG family molecular chaperone regulator 1
BAG2	-0.888448240705092	1.57735457216873	0.344453165731821	0.861901500205639	0.576599273322424	O95816	O95816	BAG2_HUMAN	BAG family molecular chaperone regulator 2
BAG3	-1.11489110121642	0.0501974332424638	-0.532346833986978	0.770574564796412	0.0723092854828177	O95817	O95817	BAG3_HUMAN	BAG family molecular chaperone regulator 3
BAG4	-0.981857445361313	0.200913777527062	-0.390471833917125	0.815305939729071	0.190391287487434	O95429	O95429	BAG4_HUMAN	BAG family molecular chaperone regulator 4
BAG5	-0.165688055003593	0.65374438685182	0.244028165924114	0.824766918018015	0.236716636410361	Q9UL15	Q9UL15	BAG5_HUMAN	BAG family molecular chaperone regulator 5
BAG6	-0.673921848638209	-0.129421819006452	-0.401671833822331	0.6169525792863	0.0047217909939076	P46379	P46379;X6REW1;F6S6P2;A0A0G2JL47;A0A024RCR6;A0A0G2JJM1;A0A0G2JK23	BAG6_HUMAN	Large proline-rich protein BAG6
BAHCC1	-7.65545000038169	7.18002371239485	-0.237713143993425	0.882591243940445	0.948847333383901	Q9P281	Q9P281;F8WBW8	BAHC1_HUMAN	BAH and coiled-coil domain-containing protein 1
BAHD1	13.6177605944548	15.5676574854396	14.5927090399472	1.4048045436610901e-14	6.02243296568474e-32	Q8TBE0	Q8TBE0	BAHD1_HUMAN	Bromo adjacent homology domain-containing 1 protein
BAIAP2	14.8519181434882	20.7717779888179	17.8118480661531	1.71580395545864e-05	6.45229017464593e-16	I3L3J7;I3L4C2	I3L4C2;I3L3J7	I3L3J7_HUMAN;I3L4C2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2
BAIAP2	0.962611595606079	1.74239473628417	1.35250316594513	0.0378115246659001	9.64532107337481e-09	Q9UQB8	Q9UQB8;I3L3C5	BAIP2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2
BAIAP2L1	-4.37255917727123	2.42949149118507	-0.971533843043083	0.861292622390064	0.568097658018453	Q9UHR4	Q9UHR4	BI2L1_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1
BAIAP2L2	-7.34704150282093	6.28729783553101	-0.529871833644957	0.879217640041542	0.876361430318479	Q6UXY1	Q6UXY1;B0QYF0	BI2L2_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2
BAK1	-0.692836109391985	0.32154244135552	-0.185646834018232	0.853075614374806	0.465002749054212	Q16611	Q16611;A0A0A0MRG8	BAK_HUMAN	Bcl-2 homologous antagonist/killer
BANF1	-0.761716163992805	6.23579306726178	2.73703845163449	0.795391404491875	0.122189099864356	O75531	O75531	BAF_HUMAN	Barrier-to-autointegration factor
BANP	-0.815614677000456	-0.110328990959301	-0.462971833979879	0.670009783340894	0.0112056965392874	Q8N9N5	Q8N9N5	BANP_HUMAN	Protein BANP
BAP1	-0.419080441001954	0.35308677292546	-0.0329968340382472	0.878627498411985	0.864168269193913	Q92560	Q92560;H0Y8E8;F8W6N3	BAP1_HUMAN	Ubiquitin carboxyl-terminal hydrolase BAP1
BAP18	0.708373488433882	1.50123284321157	1.10480316582273	0.132515488230014	1.10712713240081e-06	Q8IXM2	Q8IXM2;H0YIS7;F8W1H0;F8W038	BAP18_HUMAN	Chromatin complexes subunit BAP18
BARD1	-6.44506164226991	6.44506164226991	0.0	0.884849960749713	1.0	Q99728	Q99728;A0A087WZ19;A0A087X2H0;F6MDI1;C9IYG1	BARD1_HUMAN	BRCA1-associated RING domain protein 1
BASP1	0.377599692491112	1.1670066396347	0.772303166062905	0.424836013157388	0.0002758896427156	P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1
BAX	-17.1610750838579	-7.02418552687922	-12.0926303053686	0.246027626615178	1.69829199753765e-05	I6LPK7	I6LPK7	I6LPK7_HUMAN	Apoptosis regulator BAX
BAX	-0.23847826666648	0.918134598646543	0.339828165990031	0.82588497781494	0.242958733212148	Q07812	Q07812;H0YA56;I6LPK7;K4JQN1	BAX_HUMAN	Apoptosis regulator BAX
BAZ1A	-0.825751581925278	-0.268092086112734	-0.546921834019006	0.422751614139564	0.0002676770059799	Q9NRL2	Q9NRL2;H0YJP5	BAZ1A_HUMAN	Bromodomain adjacent to zinc finger domain protein 1A
BAZ1B	-0.0865309228582974	0.557837255843924	0.235653166492813	0.804035453919895	0.14775763711175	Q9UIG0	Q9UIG0	BAZ1B_HUMAN	Tyrosine-protein kinase BAZ1B
BAZ2A	-0.463242979801368	0.0717993117185887	-0.19572183404139	0.804004329233155	0.147655565809371	Q9UIF9	Q9UIF9;A0A0C4DGI9;J3KPG5;F8VU39	BAZ2A_HUMAN	Bromodomain adjacent to zinc finger domain protein 2A
BAZ2B	-3.21829888618601	3.14300521820885	-0.0376468339885818	0.884025823507374	0.981095532437246	Q9UIF8	Q9UIF8	BAZ2B_HUMAN	Bromodomain adjacent to zinc finger domain protein 2B
BBC3	-1.3868928960362	0.371049227999865	-0.507921834018166	0.82723978379246	0.250763668947743	Q9BXH1	Q9BXH1	BBC3_HUMAN	"""Bcl-2-binding component 3, isoforms 1/2"""
BBS1	-6.5150968987245	6.33547078064015	-0.0898130590421751	0.883875432727767	0.977675447655675	Q8NFJ9	Q8NFJ9;E9PMB7	BBS1_HUMAN	Bardet-Biedl syndrome 1 protein
BBS2	-6.84397357307388	6.69338254272902	-0.0752955151724271	0.884075737167154	0.982232664513432	Q9BXC9	Q9BXC9;H3BRL0;J3QLW0	BBS2_HUMAN	Bardet-Biedl syndrome 2 protein
BBS7	5.30069750811648	19.5692954510899	12.4349964796032	0.515166748847415	0.0010191204808529	Q8IWZ6	Q8IWZ6	BBS7_HUMAN	Bardet-Biedl syndrome 7 protein
BBX	-1.70475244831906	4.98752456678664	1.64138605923379	0.838683177825146	0.328623476761842	Q8WY36	Q8WY36;C9JA69;C9J8D0	BBX_HUMAN	HMG box transcription factor BBX
BCAM	-1.13601024395828	-0.494833424340276	-0.815421834149276	0.191394724843134	5.86569064047166e-06	P50895	P50895;A0A087WXM8;K7ENU8	BCAM_HUMAN	Basal cell adhesion molecule
BCAN	-6.31531336290434	4.11537551227441	-1.09996892531496	0.868256525387518	0.673155895172871	Q96GW7	Q96GW7;Q5T3I6	PGCB_HUMAN	Brevican core protein
BCAP29	6.9931914510261	17.5129158525187	12.2530536517724	0.267759214707633	2.47254365091129e-05	Q9UHQ4	Q9UHQ4;H0Y7N8;H7C5E2;A0A669KBH7;B7Z2L0;C9IYK6;C9JTE9;A0A669KAY5;A0A669KB27	BAP29_HUMAN	B-cell receptor-associated protein 29
BCAP31	-0.0413955134772128	0.863601845012334	0.41110316576756	0.771649432572048	0.0739252177436029	P51572	P51572;C9JMD7;A0A2R8Y5M6;C9JSP1;C9J0M4;C9JQ75	BAP31_HUMAN	B-cell receptor-associated protein 31
