	wt_d4._vs_TET3KO_d4._CI.L	wt_d4._vs_TET3KO_d4._CI.R	wt_d4._vs_TET3KO_d4._diff	wt_d4._vs_TET3KO_d4._p.adj	wt_d4._vs_TET3KO_d4._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
DOP1B	-0.342993558095117	0.28508329075818	-0.0289551336684681	0.838664996747619	0.853581426346297	Q9Y3R5	Q9Y3R5	DOP2_HUMAN	Protein dopey-2
DPCD	-11.0712787157584	1.96011405905804	-4.5555823283502	0.660191963313751	0.166046466759864	Q9BVM2	Q9BVM2	DPCD_HUMAN	Protein DPCD
DPF1	-3.26650701242149	3.47044674528584	0.101969866432174	0.848252988299855	0.951676553021236	Q92782	Q92782;C8C3P2;E9PDV3;J3KQY6;C9JGC1	DPF1_HUMAN	Zinc finger protein neuro-d4
DPF2	0.146182156749842	1.23960757570361	0.692894866226727	0.319412660452333	0.014127870587705	Q92785	Q92785;Q92794;Q8WYB5;Q92782;Q92784;A0A3B3IU93;A0A3B3ISW3;A0A3F2YNX6;A0A3B3ISD5;A5PLL3;J3KMZ8;A0A3B3ITI0;A0A3B3IT19;A0A3B3ISF5;C8C3P2;A0A3B3IS73;A0A3B3IT63;E9PDV3;J3KQY6;A0A3B3IUA4;A0A3B3ITA4;A0A3B3IS53;A0A3B3ISI1;A0A3B3ISU5;A0A3B3IRI4	REQU_HUMAN	Zinc finger protein ubi-d4
DPF3	-0.653345474414678	0.915335207410976	0.130994866498149	0.825512540215626	0.73826837746639	Q92784	Q92784;F8W7T1	DPF3_HUMAN	Zinc finger protein DPF3
DPH1	-0.459423980337402	0.479613713233204	0.0100948664479006	0.849523626647606	0.965667677407931	Q9BZG8	Q9BZG8;U3KQN3;I3L3X9;V9GYS2;I3L1H5	DPH1_HUMAN	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
DPH2	-0.0619458070887035	0.700935539865603	0.31949486638845	0.590208212434927	0.0985693567141793	Q9BQC3	Q9BQC3;E9PLL2;E9PMH7	DPH2_HUMAN	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
DPH5	-0.713246598405122	-0.218713668190182	-0.465980133297652	0.0572820844016493	0.0004319652016927	Q9H2P9	Q9H2P9	DPH5_HUMAN	Diphthine methyl ester synthase
DPH6	-0.0712785872007569	0.630218319987156	0.2794698663932	0.612097862231972	0.115596822157389	Q7L8W6	Q7L8W6	DPH6_HUMAN	Diphthine--ammonia ligase
DPH7	-1.77166199239472	-0.306902436224045	-1.03928221430938	0.227255022765907	0.0064104834840996	Q9BTV6	Q9BTV6	DPH7_HUMAN	Diphthine methyltransferase
DPM1	-0.234742768359729	0.59013250105078	0.177694866345526	0.761854205601401	0.390319882932442	O60762	O60762;Q5QPK2;H0Y368	DPM1_HUMAN	Dolichol-phosphate mannosyltransferase subunit 1
DPM3	-0.363184537196924	0.819974269893729	0.228394866348403	0.774862573392829	0.441065732240286	Q9P2X0	Q9P2X0	DPM3_HUMAN	Dolichol-phosphate mannosyltransferase subunit 3
DPP3	-0.487914461964081	0.142004195543386	-0.172955133210348	0.722314826878796	0.274760753180899	Q9NY33	Q9NY33;G3V1D3;G3V180	DPP3_HUMAN	Dipeptidyl peptidase 3
DPP4	-5.53913238474315	4.78680692774966	-0.376162728496745	0.841779474884713	0.884046908171952	P27487	P27487	DPP4_HUMAN	Dipeptidyl peptidase 4
DPP7	-19.545723812414	-13.8225254754992	-16.6841246439566	7.51042364536841e-14	1.95175885457484e-15	Q9UHL4	Q9UHL4;R4GMV4;R4GNE8	DPP2_HUMAN	Dipeptidyl peptidase 2
DPP8	-2.55991353335189	4.46022213946835	0.950154303058227	0.804019687424337	0.588474622765986	Q6V1X1	Q6V1X1;H3BNM2;H0YK36	DPP8_HUMAN	Dipeptidyl peptidase 8
DPP9	-3.67076558239561	3.29225531504781	-0.189255133673903	0.844654557353332	0.913345830873759	Q86TI2	Q86TI2;M0R2A8	DPP9_HUMAN	Dipeptidyl peptidase 9
DPPA2	-0.365701544845296	0.365701544845296	0.0	0.852551501641562	1.0	Q7Z7J5	Q7Z7J5	DPPA2_HUMAN	Developmental pluripotency-associated protein 2
DPPA3	-0.178475727557028	0.178475727557028	0.0	0.852551501641562	1.0	Q6W0C5	Q6W0C5	DPPA3_HUMAN	Developmental pluripotency-associated protein 3
DPPA4	12.9529856100165	19.6848602459514	16.3189229279839	9.08003741297464e-10	8.72541314855986e-13	Q7L190	Q7L190	DPPA4_HUMAN	Developmental pluripotency-associated protein 4
DPY19L1	-0.903165986711321	0.531305719661509	-0.185930133524906	0.806600302546607	0.604314535886802	A0A1B0GW05	A0A1B0GW05	A0A1B0GW05_HUMAN	Probable C-mannosyltransferase DPY19L1
DPY19L1	-0.849097758514194	0.742537491382148	-0.0532801335660231	0.842708477844283	0.893388355516688	Q2PZI1	Q2PZI1;Q6NUT2;A0A1B0GW05;H7C1I8	D19L1_HUMAN	Probable C-mannosyltransferase DPY19L1
DPY19L3	-1.09119513812989	1.15403487096798	0.0314198664190428	0.848585817410089	0.955317963111707	Q6ZPD9	Q6ZPD9	D19L3_HUMAN	Probable C-mannosyltransferase DPY19L3
DPY19L4	-0.414100009637699	1.0734397425106	0.329669866436451	0.758068844813594	0.376935829499047	Q7Z388	Q7Z388;H0YBV9;E5RGB7;E5RGH1	D19L4_HUMAN	Probable C-mannosyltransferase DPY19L4
DPY30	-0.770138066281606	0.757777798892799	-0.0061801336944036	0.851426518053544	0.987078797104284	Q9C005	Q9C005	DPY30_HUMAN	Protein dpy-30 homolog
DPYSL2	-0.401775170160664	0.893214902954962	0.245719866397149	0.77669152479009	0.448845619527528	A0A1C7CYX9	A0A1C7CYX9	A0A1C7CYX9_HUMAN	Dihydropyrimidinase-related protein 2
DPYSL2	-0.103353447307956	0.439993180786149	0.168319866739097	0.694901964746927	0.218669023689145	Q16555	Q16555;A0A1C7CYX9	DPYL2_HUMAN	Dihydropyrimidinase-related protein 2
DPYSL3	-0.483712067910985	0.211851800753436	-0.135930133578775	0.77352351344037	0.435476291850582	Q14195	Q14195	DPYL3_HUMAN	Dihydropyrimidinase-related protein 3
DPYSL4	-1.06192055895705	-0.318189708247604	-0.690055133602328	0.062813038477964	0.0005158313891959	O14531	O14531;Q5T0Q6	DPYL4_HUMAN	Dihydropyrimidinase-related protein 4
DPYSL5	-0.819213291943802	0.0861530251172464	-0.366530133413278	0.605289539688247	0.109973567809952	Q9BPU6	Q9BPU6;E7EWB4;E7ESV0;E9PHT0	DPYL5_HUMAN	Dihydropyrimidinase-related protein 5
DR1	-2.18188921450516	-0.155956778167533	-1.16892299633635	0.393722355292027	0.0246663956202353	Q01658	Q01658	NC2B_HUMAN	Protein Dr1
DRAP1	-0.897367317469627	-0.267092949689132	-0.58223013357938	0.0645453792980897	0.0005420922664801	Q14919	Q14919;C9JCC6;E9PNC7;E9PQX9	NC2A_HUMAN	Dr1-associated corepressor
DRD2	7.90563123690302	18.4532327828363	13.1794320098697	0.0053040499996949	7.92996695445437e-06	P14416	P14416;F8VUV1	DRD2_HUMAN	D(2) dopamine receptor
DRG1	-0.0345737788094536	0.720613511569547	0.343019866380047	0.549890866029001	0.0739502087357949	Q9Y295	Q9Y295	DRG1_HUMAN	Developmentally-regulated GTP-binding protein 1
DRG2	-0.28809286465575	0.266782597422545	-0.0106551336166021	0.847055976417069	0.938716191408793	P55039	P55039	DRG2_HUMAN	Developmentally-regulated GTP-binding protein 2
DRGX	-3.01915577578887	3.00979550882132	-0.0046801334837773	0.852336914597296	0.997520067457976	A6NNA5	A6NNA5	DRGX_HUMAN	Dorsal root ganglia homeobox protein
DROSHA	-0.397966031075282	0.627005763673527	0.114519866299123	0.814316941826595	0.654971625112046	Q9NRR4	Q9NRR4	RNC_HUMAN	Ribonuclease 3
DSC1	-5.27012965075254	5.27012965075254	0.0	0.852551501641562	1.0	Q08554	Q08554	DSC1_HUMAN	Desmocollin-1
DSC2	12.6002422167869	19.0376179469621	15.8189300818745	5.01669009537369e-10	5.68437079548315e-13	Q02487	Q02487;A0A3B3ISU0	DSC2_HUMAN	Desmocollin-2
DSCC1	-0.157368967956615	0.757558701735271	0.300094866889328	0.679517166001286	0.193220225193542	Q9BVC3	Q9BVC3	DCC1_HUMAN	Sister chromatid cohesion protein DCC1
DSG1	13.4677344983517	21.7482647985399	17.6079996484458	1.38496249507562e-07	4.4479061026556296e-11	Q02413	Q02413	DSG1_HUMAN	Desmoglein-1
DSG2	-1.40006161949737	-0.362948647740686	-0.881505133619029	0.103144697794993	0.0013152615685307	Q14126	Q14126	DSG2_HUMAN	Desmoglein-2
DSN1	-2.11226390317064	0.832509946262442	-0.639876978454097	0.760719789401396	0.386247791468389	Q9H410	Q9H410;Q5JW54	DSN1_HUMAN	Kinetochore-associated protein DSN1 homolog
DSP	-1.5876245055071	0.267864238332298	-0.6598801335874	0.654559871050961	0.158987263537216	P15924	P15924	DESP_HUMAN	Desmoplakin
DST	-2.73738985033328	3.66097958325554	0.461794866461126	0.829691065313542	0.772699786244865	E7ETB9;F6QMI7;Q5T0V7	F6QMI7;Q5T0V7;E7ETB9	E7ETB9_HUMAN;F6QMI7_HUMAN;Q5T0V7_HUMAN	Dystonin (Fragment)
DST	-0.131379620818813	0.317069353711518	0.0928448664463524	0.766846120034496	0.408886422922428	Q03001	Q03001;F6QMI7;F8W9J4;A0A0U1RQJ2;E9PHM6	DYST_HUMAN	Dystonin
DSTN	0.124872116848793	1.1948676161659	0.659869866507346	0.341419986486932	0.016747157852834	P60981	P60981;F6RFD5	DEST_HUMAN	Destrin
DTD1	-0.388893973179118	1.19358370597447	0.402344866397677	0.736782769372602	0.311403056761602	Q8TEA8	Q8TEA8	DTD1_HUMAN	D-aminoacyl-tRNA deacylase 1
DTD2	-2.14607286653309	0.185114451610285	-0.9804792074614	0.588237917448789	0.0971785199005867	Q96FN9	Q96FN9	DTD2_HUMAN	D-aminoacyl-tRNA deacylase 2
DTL	-15.4173263008255	-9.25426866644763	-12.3357974836366	8.19161891557983e-07	2.41846712914926e-10	Q9NZJ0	Q9NZJ0;F5GZ90	DTL_HUMAN	Denticleless protein homolog
DTNA	4.77220802508284	20.3473798656102	12.5597939453465	0.132736693366638	0.0021829603542366	Q9Y4J8	Q9Y4J8	DTNA_HUMAN	Dystrobrevin alpha
DTNB	-22.920591958439	-11.811357025706	-17.3659744920725	0.0002209783057515	1.04876322249107e-07	O60941	O60941;E7EVB6;E9PEY4	DTNB_HUMAN	Dystrobrevin beta
DTNBP1	13.6303937759305	20.577041979242	17.1037178775862	4.60769969174322e-10	5.34434376107212e-13	Q96EV8	Q96EV8;A6NFV8;D6RCT8;D6RAX1	DTBP1_HUMAN	Dysbindin
DTWD2	-7.23426706986074	7.23426706986074	0.0	0.852551501641562	1.0	Q8NBA8	Q8NBA8;D6RBD8	DTWD2_HUMAN	tRNA-uridine aminocarboxypropyltransferase 2
DTX2	-1.23736898011056	-0.473891287054844	-0.8556301335827	0.0154871915708962	4.4274546010733e-05	Q86UW9	Q86UW9;E7ET89;Q75MM6	DTX2_HUMAN	Probable E3 ubiquitin-protein ligase DTX2
DTX3	-1.51207455138952	0.101064283929516	-0.70550513373	0.569447954313532	0.0849413958200357	Q8N9I9	Q8N9I9;H0YHF9	DTX3_HUMAN	Probable E3 ubiquitin-protein ligase DTX3
DTYMK	-0.195811650154443	0.48325138314534	0.143719866495449	0.764120113655163	0.398614611118217	P23919	P23919;H7BZ20;H7C312	KTHY_HUMAN	Thymidylate kinase
DUS1L	-2.92893106233226	-1.24843699666153	-2.0886840294969	0.0056229693661852	8.67274383879387e-06	Q6P1R4	Q6P1R4;H0YGW8;J3QLE4;J3QKP9	DUS1L_HUMAN	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like
DUS2	-0.131784460292634	0.68012419337944	0.274169866543403	0.670992388427194	0.180634471552833	Q9NX74	Q9NX74;I3L0K0;H3BMK6;J3QLD5;I3L1K5;I3L4H0;H3BM64;E7EUN9;H3BQX4;I3L4Y9	DUS2L_HUMAN	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like
DUS3L	-0.0303894394549301	0.551679171836583	0.260644866190827	0.557416119487028	0.0779879396241012	Q96G46	Q96G46;K7EM42;K7EMI3	DUS3L_HUMAN	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like
DUS4L	-5.98507656650587	3.22700538740763	-1.37903558954912	0.797318195398623	0.549703607631522	O95620	O95620	DUS4L_HUMAN	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like
DUSP10	-6.1181649382054	6.1181649382054	0.0	0.852551501641562	1.0	Q9Y6W6	Q9Y6W6	DUS10_HUMAN	Dual specificity protein phosphatase 10
DUSP12	-1.5346540484622	-0.659856218560849	-1.09725513351152	0.0050828122117695	7.43342568725068e-06	Q9UNI6	Q9UNI6	DUS12_HUMAN	Dual specificity protein phosphatase 12
DUSP23	-0.394560228356688	0.351349961422634	-0.0216051334670269	0.844107437836073	0.907681224515892	Q9BVJ7	Q9BVJ7	DUS23_HUMAN	Dual specificity protein phosphatase 23
DUSP28	-8.04629651405425	8.04629651405425	0.0	0.852551501641562	1.0	Q4G0W2	Q4G0W2	DUS28_HUMAN	Dual specificity phosphatase 28
DUSP3	-1.13439114645689	-0.198419120470465	-0.666405133463677	0.22448226661876	0.0062425834415994	P51452	P51452;K7ELG5	DUS3_HUMAN	Dual specificity protein phosphatase 3
DUSP5	-0.208243543349439	7.70230509889334	3.74703077777195	0.526591804434585	0.0627883474965754	Q16690	Q16690	DUS5_HUMAN	Dual specificity protein phosphatase 5
DUSP8	-0.380269723734835	1.53852232327839	0.579126299771776	0.701368351748864	0.230549095324873	Q13202	Q13202	DUS8_HUMAN	Dual specificity protein phosphatase 8
DUT	-8.76054833539211	0.214493197745056	-4.27302756882353	0.523634881723128	0.0615030253049059	H0YNJ9	H0YNJ9	H0YNJ9_HUMAN	Deoxyuridine 5'-triphosphate nucleotidohydrolase
DUT	-0.978172441132701	-0.0806378262667931	-0.529405133699747	0.376714457856747	0.0217950783303546	P33316	P33316;H0YNJ9;H0YKC5;H0YKI0;H0YNW5;H0YMM5;A0A0C4DGL3;H0YMP1	DUT_HUMAN	"""Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial"""
DVL1	-0.840509850038242	0.160349583256835	-0.340080133390703	0.669110504366983	0.177987757222015	O14640	O14640;P54792;A0A0J9YYK1;A0A0J9YWZ5	DVL1_HUMAN	Segment polarity protein dishevelled homolog DVL-1
DVL2	-0.682323934358039	-0.0762863324314078	-0.379305133394723	0.329495648184601	0.0152825659661473	O14641	O14641;Q92997;I3L2N2;I3L0M7;A0A3B3ITC6;I3L2W9	DVL2_HUMAN	Segment polarity protein dishevelled homolog DVL-2
DVL3	-1.28354587320678	0.630785606061943	-0.326380133572421	0.786974690102491	0.495931813368782	Q92997	Q92997	DVL3_HUMAN	Segment polarity protein dishevelled homolog DVL-3
DXO	6.78764504951308	17.5706859988701	12.1791655241916	0.0144130915128047	3.94472508603968e-05	O77932	O77932;F8WC68	DXO_HUMAN	Decapping and exoribonuclease protein
DYM	-0.541603804378027	1.15354353724693	0.305969866434452	0.781718684706432	0.47113123791542	Q7RTS9	Q7RTS9;J3KSU8	DYM_HUMAN	Dymeclin
DYNC1H1	-0.146788470034479	0.784778202800523	0.318994866383022	0.666731241479426	0.174706426776822	Q14204	Q14204;A0A2R8Y6H2;A0A2R8Y706;A0A2R8YFZ7	DYHC1_HUMAN	Cytoplasmic dynein 1 heavy chain 1
DYNC1I1	-5.47723820197017	1.88382793461443	-1.79670513367787	0.743667810271794	0.330938653250349	O14576	O14576;C9J3E7;E5RJ75;E5RFE1	DC1I1_HUMAN	Cytoplasmic dynein 1 intermediate chain 1
DYNC1I2	-4.02696280335588	3.51345253602894	-0.256755133663471	0.842528297460092	0.891567290278525	E7EQL5;E7EQU2	E7ET01;E7EQU2;E7EQL5;E7ESD3;E7EUM4	E7EQL5_HUMAN;E7EQU2_HUMAN	Cytoplasmic dynein 1 intermediate chain 2 (Fragment)
DYNC1I2	-0.334976684588747	0.285866417472257	-0.0245551335582448	0.840786298708741	0.874190558219266	Q13409	Q13409	DC1I2_HUMAN	Cytoplasmic dynein 1 intermediate chain 2
DYNC1LI1	-0.312992278168401	0.274182011249301	-0.01940513345955	0.842841853058304	0.894739258777383	Q9Y6G9	Q9Y6G9;E9PHI6	DC1L1_HUMAN	Cytoplasmic dynein 1 light intermediate chain 1
DYNC1LI2	0.024895637087798	0.82334409567125	0.424119866379524	0.453965880582333	0.0378258821518494	O43237	O43237;J3KRI4	DC1L2_HUMAN	Cytoplasmic dynein 1 light intermediate chain 2
DYNC2H1	13.4603789451394	19.8612478858515	16.6608134154955	3.42985640097118e-11	8.93085496042786e-14	Q8NCM8	Q8NCM8	DYHC2_HUMAN	Cytoplasmic dynein 2 heavy chain 1
DYNC2I1	-19.7578783737926	-11.6400679204226	-15.6989731471076	1.99327061150712e-06	6.110346151422021e-10	Q8WVS4	Q8WVS4;H7C1E8	DC2I1_HUMAN	Cytoplasmic dynein 2 intermediate chain 1
DYNC2I2	-0.556669907316198	9.22520399458685	4.33426704363533	0.562860777329221	0.0810556839690963	Q96EX3	Q96EX3	DC2I2_HUMAN	Cytoplasmic dynein 2 intermediate chain 2
DYNLL1;DYNLL2	-1.81176679635523	1.00585652904473	-0.402955133655247	0.800483479972688	0.567604047545899	P63167;Q96FJ2	P63167;Q96FJ2	DYL1_HUMAN;DYL2_HUMAN	"""Dynein light chain 1, cytoplasmic"""
DYNLRB1	-1.12840431776333	-0.175455949015018	-0.651930133389175	0.256730152317402	0.0083993735461746	Q9NP97	Q9NP97;B1AKR6	DLRB1_HUMAN	Dynein light chain roadblock-type 1
DYNLT1	0.225313333614308	1.71487639909675	0.970094866355527	0.297052651139423	0.0118166925170095	P63172	P63172	DYLT1_HUMAN	Dynein light chain Tctex-type 1
DYNLT3	-0.617047674081594	0.911367744965649	0.147160035442027	0.820587757078931	0.700093812446995	P51808	P51808;F2Z328;A6NGJ0	DYLT3_HUMAN	Dynein light chain Tctex-type 3
DYRK1A	-0.475132936925112	0.953522669707366	0.239194866391127	0.788548689678995	0.503675151630344	Q13627	Q13627;A0A2R8Y6L5;A0A2R8YDF3;A0A2R8Y6I6;A0A2R8Y443	DYR1A_HUMAN	Dual specificity tyrosine-phosphorylation-regulated kinase 1A
DYRK1B	-3.94128880536785	4.46592443160231	0.262317813117228	0.843416609959629	0.900589009319982	Q9Y463	Q9Y463	DYR1B_HUMAN	Dual specificity tyrosine-phosphorylation-regulated kinase 1B
DYSF	-0.201310212382701	0.95209994525554	0.37539486643642	0.681707035148968	0.196618812105971	O75923	O75923	DYSF_HUMAN	Dysferlin
DZIP3	-1.90441297629954	-0.434697291201101	-1.16955513375032	0.141580948210764	0.002465272655263	Q86Y13	Q86Y13	DZIP3_HUMAN	E3 ubiquitin-protein ligase DZIP3
E2F1	-8.71190710355067	0.269992446850123	-4.22095732835028	0.531122310109763	0.0648119577527414	Q01094	Q01094	E2F1_HUMAN	Transcription factor E2F1
E2F3	-3.98070401332948	3.98070401332948	0.0	0.852551501641562	1.0	O00716	O00716	E2F3_HUMAN	Transcription factor E2F3
E2F4	-0.379094356782126	1.73378082710043	0.677343235159153	0.685884996918052	0.203301592331086	Q16254	Q16254;H3BVE4;H3BTM3	E2F4_HUMAN	Transcription factor E2F4
E2F6	6.98826882361101	18.0994215306549	12.543845177133	0.0144757232408071	3.97248204784952e-05	O75461	O75461;Q2Z197;Q2Z196;F8WEZ5;F8WC40	E2F6_HUMAN	Transcription factor E2F6
EAF1	-2.72860046163745	2.72860046163745	0.0	0.852551501641562	1.0	Q96JC9	Q96JC9	EAF1_HUMAN	ELL-associated factor 1
EAPP	-0.649582506556748	0.579722240047801	-0.0349301332544734	0.844276505163528	0.909427142059712	Q56P03	Q56P03;A0A087X060;G3V2W9	EAPP_HUMAN	E2F-associated phosphoprotein
EARS2	-0.205288770531222	0.433628503430423	0.1141698664496	0.782680670928795	0.475552316898361	Q5JPH6	Q5JPH6;H3BTB7	SYEM_HUMAN	"""Probable glutamate--tRNA ligase, mitochondrial"""
EBF1	-1.61968715808257	1.52592689091842	-0.046880133582075	0.848320893078253	0.952418142195449	Q9UH73	Q9UH73;E5RFQ1	COE1_HUMAN	Transcription factor COE1
EBF2	-2.48296096546301	3.00750069854535	0.262269866541171	0.838116819406677	0.848352113087551	Q9HAK2	Q9HAK2	COE2_HUMAN	Transcription factor COE2
EBF3	-0.419959178095411	0.998948910675218	0.289494866289903	0.768602528663723	0.415679647742844	Q9H4W6	Q9HAK2;Q9H4W6;Q9BQW3;A0A6I8PRX3;A0A0A0MSW2;E9PEI2	COE3_HUMAN	Transcription factor COE3
EBNA1BP2	-0.0852877519486513	0.822627485073407	0.368669866562378	0.603990192941356	0.108935476596217	Q99848	Q99848;H7C2Q8	EBP2_HUMAN	Probable rRNA-processing protein EBP2
EBP	-1.24168609809629	0.233775830917788	-0.503955133589251	0.667517975476823	0.17578352459813	Q15125	Q15125;C9JJ78;A0A494C0F3;C9J719	EBP_HUMAN	"""3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase"""
ECD	-0.636481189139395	-0.0133290778756113	-0.324905133507503	0.466648204135009	0.0413335764147616	O95905	O95905;F2Z2R1;C9J316	ECD_HUMAN	Protein ecdysoneless homolog
ECE1	-1.13585170563525	-0.260308561631141	-0.698080133633198	0.140274313750083	0.0024222962808823	P42892	P42892;A0A3B3ISF9;B4DKB2	ECE1_HUMAN	Endothelin-converting enzyme 1
ECH1	-0.0346828663765808	1.09962259904894	0.532469866336179	0.531746962811942	0.0650962397933593	Q13011	Q13011;M0R248;M0QZW4	ECH1_HUMAN	"""Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"""
ECHDC1	-0.122538402002704	0.566178135018959	0.221819866508127	0.684610365155257	0.201234580004413	Q9NTX5	Q9NTX5;E9PLY6;H0Y5L2;H0Y525;E9PJS8;E9PRU6;F2Z2D6;J3KP84;E9PPG7	ECHD1_HUMAN	Ethylmalonyl-CoA decarboxylase
ECHS1	0.152646423765015	1.30184330900949	0.727244866387252	0.320522599803891	0.0142513855568693	P30084	P30084	ECHM_HUMAN	"""Enoyl-CoA hydratase, mitochondrial"""
ECI1	0.391049067138897	1.15614066565321	0.773594866396053	0.0357770741036284	0.0001825044140398	P42126	P42126	ECI1_HUMAN	"""Enoyl-CoA delta isomerase 1, mitochondrial"""
ECI2	-6.67928476555614	5.08439654257584	-0.797444111490151	0.831261635067528	0.786152586833359	O75521	O75521;C9JB63;F8WAW4;F1LLU7;A0A0C4DGA2;F8W6J1	ECI2_HUMAN	Enoyl-CoA delta isomerase 2
ECPAS	0.0436465417097546	0.938493191085698	0.491069866397726	0.430953367032825	0.0321749658079997	Q5VYK3	Q5VYK3;J3KN16	ECM29_HUMAN	Proteasome adapter and scaffold protein ECM29
ECSIT	-0.216918442164152	1.69930552928674	0.741193543561295	0.624069945064594	0.126286128347785	Q9BQ95	Q9BQ95;K7EN32;J3KTF5	ECSIT_HUMAN	"""Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial"""
ECT2	-4.07928683988323	4.43647666010483	0.1785949101108	0.846529443974861	0.933082034085309	Q9H8V3	Q9H8V3;C9JDB4	ECT2_HUMAN	Protein ECT2
EDARADD	-0.0604592856545505	8.3074208412095	4.12348077777748	0.503026122971516	0.0532635740844852	Q8WWZ3	Q8WWZ3;A0A1B0GV26	EDAD_HUMAN	Ectodysplasin-A receptor-associated adapter protein
EDC3	-0.17479949536809	0.363089228053438	0.094144866342674	0.784615947099305	0.48460481796371	Q96F86	Q96F86	EDC3_HUMAN	Enhancer of mRNA-decapping protein 3
EDC4	-0.216451132449134	0.191240865203536	-0.0126051336227988	0.843504409828137	0.901486672772841	Q6P2E9	Q6P2E9	EDC4_HUMAN	Enhancer of mRNA-decapping protein 4
EDEM3	-2.99376501755941	3.79100474990905	0.398619866174819	0.834418858483292	0.814079169323122	Q9BZQ6	Q9BZQ6	EDEM3_HUMAN	ER degradation-enhancing alpha-mannosidase-like protein 3
EDF1	-0.595985919155655	0.547875651847309	-0.0240551336541728	0.84651227992464	0.932899051491033	O60869	O60869	EDF1_HUMAN	Endothelial differentiation-related factor 1
EDIL3	-1.11263826504978	0.996227998541585	-0.0582051332540985	0.844526081617637	0.912011846435178	O43854	O43854	EDIL3_HUMAN	EGF-like repeat and discoidin I-like domain-containing protein 3
EDRF1	-0.4443270687477	0.570066802011243	0.0628698666317717	0.833303977257956	0.804080570768704	Q3B7T1	Q3B7T1	EDRF1_HUMAN	Erythroid differentiation-related factor 1
EEA1	-0.477590277194748	0.175180010415735	-0.151205133389507	0.75178275055358	0.35594369706806	Q15075	Q15075	EEA1_HUMAN	Early endosome antigen 1
EED	12.9561506614242	21.4869350935579	17.2215428774911	6.44494064730462e-07	1.91322177993217e-10	A0A5F9ZI63	A0A5F9ZI63	A0A5F9ZI63_HUMAN	Polycomb protein EED
EED	0.108699023582851	0.795240709281892	0.451969866432371	0.288200101066558	0.0109889115983197	O75530	O75530;A0A5F9ZI63	EED_HUMAN	Polycomb protein EED
EEF1A1	0.0216429729730089	0.911746759730892	0.466694866351951	0.462869424839873	0.0402567899297455	P68104	Q5VTE0;P68104;A0A087WV01;A6PW80;A0A087WVQ9;Q5JR01	EF1A1_HUMAN	Elongation factor 1-alpha 1
EEF1A2	-0.604175289815864	1.06846502262501	0.232144866404575	0.802443713846616	0.579056563131431	Q05639	Q05639;A0A2R8Y488;A0A2R8YDN5;A0A2R8Y660;A0A2U3TZH3	EF1A2_HUMAN	Elongation factor 1-alpha 2
EEF1AKMT4-ECE2	-4.67628097157324	4.67628097157324	0.0	0.852551501641562	1.0	P0DPD8	P0DPD7;P0DPD8	EFCE2_HUMAN	EEF1AKMT4-ECE2 readthrough transcript protein
EEF1AKNMT	-0.0446063911259425	0.595896124110301	0.275644866492179	0.577367687987722	0.0898815883826048	Q8N6R0	Q8N6R0	EFNMT_HUMAN	eEF1A lysine and N-terminal methyltransferase
EEF1B2	-1.23653662026989	1.91772635309519	0.340594866412651	0.815872236243017	0.665816282661673	P24534	P24534;C9JZW3	EF1B_HUMAN	Elongation factor 1-beta
EEF1D	-0.611010210186094	0.312049942754399	-0.149480133715848	0.791322477098809	0.517693125786061	A0A087X1X7;E9PRY8	E9PRY8;H0YCK7;A0A0J9YXU2;A0A087X1X7	A0A087X1X7_HUMAN;E9PRY8_HUMAN	Elongation factor 1-delta
EEF1D	-0.281898619077795	0.560138351665552	0.139119866293878	0.789671602222924	0.509292056647621	P29692	P29692;H0YE58;H0YE72;E9PRY8;E9PQZ1	EF1D_HUMAN	Elongation factor 1-delta
EEF1E1	0.763180015100058	1.8592597178721	1.31121986648608	0.0083772178761069	1.62385740363334e-05	O43324	O43324	MCA3_HUMAN	Eukaryotic translation elongation factor 1 epsilon-1
EEF1G	0.372150444262765	1.07683928866692	0.724494866464845	0.0316415387101499	0.0001470165970007	P26641	P26641	EF1G_HUMAN	Elongation factor 1-gamma
EEF2	-0.0673070296844585	0.773196762322159	0.35294486631885	0.588977229462224	0.0976978573256889	P13639	P13639	EF2_HUMAN	Elongation factor 2
EEF2K	0.0713801551774834	1.10630957778046	0.588844866478972	0.404315797814637	0.0266208230310543	O00418	O00418;H3BRH4	EF2K_HUMAN	Eukaryotic elongation factor 2 kinase
EEFSEC	-0.99398394162861	-0.071726325024091	-0.53285513332635	0.392674249576875	0.0244802094789137	P57772	P57772;C9J8T0	SELB_HUMAN	Selenocysteine-specific elongation factor
