	wt_d2._vs_TET3KO_d2._CI.L	wt_d2._vs_TET3KO_d2._CI.R	wt_d2._vs_TET3KO_d2._diff	wt_d2._vs_TET3KO_d2._p.adj	wt_d2._vs_TET3KO_d2._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
EIF4G1	-0.224078872769089	0.373834349096666	0.0748777381637886	0.832764922896948	0.616562754263439	Q04637	Q04637;E9PGM1;E7EUU4;H7C0V6;E7EX73	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1
EIF4G2	12.9920813875158	19.4331231809419	16.2126022842289	8.54405262706035e-06	2.64612046599558e-13	D3DQV9;H0Y3P2;H0YCF8;H0YCH5;H0YD77;H0YD99;H0YDC0;H0YE87;H0YEC5;H0YEI7;H0YEN8	H0YE87;H0YD77;H0YCH5;H0YEN8;H0YDC0;H0Y3P2;D3DQV9;H0YEI7;H0YEC5;H0YD99;H0YCF8	D3DQV9_HUMAN;H0Y3P2_HUMAN;H0YCF8_HUMAN;H0YCH5_HUMAN;H0YD77_HUMAN;H0YD99_HUMAN;H0YDC0_HUMAN;H0YE87_HUMAN;H0YEC5_HUMAN;H0YEI7_HUMAN;H0YEN8_HUMAN	Eukaryotic translation initiation factor 4 gamma 2 (Fragment)
EIF4G2	-0.350799942939227	0.366055418948052	0.0076277380044125	0.859880546201017	0.966017707568817	P78344	P78344;H0Y3P2;E9PKF8;D3DQV9	IF4G2_HUMAN	Eukaryotic translation initiation factor 4 gamma 2
EIF4G3	-0.753405491370383	0.139910967682009	-0.306747261844187	0.750371776041742	0.173534901648916	A0A0U1RQK7	A0A0U1RQK7	A0A0U1RQK7_HUMAN	Eukaryotic translation initiation factor 4 gamma 3
EIF4G3	-0.105787880205158	0.356993356511546	0.125602738153194	0.783014562269983	0.280249461112998	O43432	O43432;A0A0U1RQK7;A0A0A0MSA7	IF4G3_HUMAN	Eukaryotic translation initiation factor 4 gamma 3
EIF4H	-0.324624442382955	1.22557991853053	0.45047773807379	0.774904191348446	0.248086212193441	Q15056	Q15056	IF4H_HUMAN	Eukaryotic translation initiation factor 4H
EIF5	0.585098622485539	1.46955685366362	1.02732773807458	0.123815944867836	2.58118691208425e-05	P55010	P55010	IF5_HUMAN	Eukaryotic translation initiation factor 5
EIF5A	0.279123010600254	1.18873246556381	0.733927738082034	0.379624725957843	0.0021714146530703	P63241	P63241;Q6IS14;Q9GZV4;C9J4W5;C9J7B5;I3L504;F8WCJ1;I3L397	IF5A1_HUMAN	Eukaryotic translation initiation factor 5A-1
EIF5A2	11.2888653025078	19.9726635468008	15.6307644246543	0.0038334215132071	3.88139280117887e-09	Q9GZV4	Q9GZV4;C9J4W5	IF5A2_HUMAN	Eukaryotic translation initiation factor 5A-2
EIF5B	0.138231277821056	0.826724198357958	0.482477738089507	0.484805419196238	0.0070400455412409	O60841	O60841;A0A087WUT6	IF2P_HUMAN	Eukaryotic translation initiation factor 5B
EIF6	-0.422801337841707	0.195606814091671	-0.113597261875018	0.815215019984158	0.463361099757786	P56537	P56537;A0A0U1RQV5	IF6_HUMAN	Eukaryotic translation initiation factor 6
EIPR1	-0.151236390949836	0.564091867390043	0.206427738220103	0.775775437232305	0.25133339276662	Q53HC9	Q53HC9;A8MUM1;C9JVR6	EIPR1_HUMAN	EARP and GARP complex-interacting protein 1
ELAC1	6.44410084480517	18.1721800087827	12.3081404267939	0.181992753174546	0.0001118274335505	Q9H777	Q9H777;K7EIJ1	RNZ1_HUMAN	Zinc phosphodiesterase ELAC protein 1
ELAC2	-0.517006239802885	0.148111716247445	-0.18444726177772	0.780561134563464	0.270048616985978	Q9BQ52	Q9BQ52;V9GZ72	RNZ2_HUMAN	Zinc phosphodiesterase ELAC protein 2
ELAPOR2	-4.30136958709399	4.301369587094	5.3290705182007506e-15	0.861983338593064	0.999999999999998	A8MWY0	A8MWY0;H7C2N5;C9JA41	ELAP2_HUMAN	Endosome/lysosome-associated apoptosis and autophagy regulator family member 2
ELAVL1	0.391315021929785	1.46469045433542	0.928002738132601	0.322497777093735	0.0011066631827632	Q15717	Q15717	ELAV1_HUMAN	ELAV-like protein 1
ELAVL2	0.261641389111058	1.0176140869897	0.639627738050379	0.340601078930942	0.0013763895909566	Q12926	Q12926;P26378;Q14576;A0A494C0F8;A0A494C1D9;A0A494C015;A0A494C173;A0A494C147;A0A0A0MRX1;B1APY9;B1AM48;A0A0R4J2E6	ELAV2_HUMAN	ELAV-like protein 2
ELAVL3	-0.0620278583800965	1.54958333484908	0.743777738234492	0.682322548826516	0.0695836741106699	Q14576	Q14576	ELAV3_HUMAN	ELAV-like protein 3
ELAVL4	0.0756978121123113	3.11992708713444	1.59781244962338	0.637632896625123	0.0400567850095714	P26378	P26378;A0A494C0F8;A0A494C1D9;A0A494C015;A0A494C147;B1APY9;A0A0R4J2E6	ELAV4_HUMAN	ELAV-like protein 4
ELF1	-19.0708147115283	-13.1882894633263	-16.1295520874273	9.48355691336178e-07	1.58717128042717e-14	P32519	P32519;A0A0U1RRL5	ELF1_HUMAN	ETS-related transcription factor Elf-1
ELF2	-0.662021450843572	1.31078656341702	0.324382556286722	0.821314515222823	0.511313273975096	Q15723	Q15723	ELF2_HUMAN	ETS-related transcription factor Elf-2
ELFN1	15.6224321275185	17.413398754091	16.5179154408047	2.02164929550036e-14	5.8229686759960795e-36	P0C7U0	P0C7U0	ELFN1_HUMAN	Protein ELFN1
ELL	-0.435107711101426	0.153913188102729	-0.140597261499348	0.795923627361804	0.341611215664961	P55199	P55199;U3KQ90	ELL_HUMAN	RNA polymerase II elongation factor ELL
ELL2	-7.76096528711246	4.92488692184401	-1.41803918263422	0.836415895972777	0.654823576414546	O00472	O00472	ELL2_HUMAN	RNA polymerase II elongation factor ELL2
ELMO1	-3.34194881930397	3.00436961854126	-0.168789600381352	0.856606767731653	0.915199021282885	Q92556	Q92556	ELMO1_HUMAN	Engulfment and cell motility protein 1
ELMO2	-1.03860164687861	-0.0014928769562809	-0.520047261917448	0.654844369405696	0.0493708952912974	Q96JJ3	Q96JJ3;Q5JVZ4;Q5JVZ5	ELMO2_HUMAN	Engulfment and cell motility protein 2
ELMO3	-6.89961151028046	3.58155485306838	-1.65902832860604	0.823191373513707	0.527140778216226	Q96BJ8	Q96BJ8;F8W9E7	ELMO3_HUMAN	Engulfment and cell motility protein 3
ELMOD2	-1.50198243668175	0.724587912744001	-0.388697261968876	0.81814291930642	0.485733709497909	Q8IZ81	Q8IZ81;D6RBS5;D6RHX2	ELMD2_HUMAN	ELMO domain-containing protein 2
ELOA	-4.23829026042667	4.23829026042667	0.0	0.861983338593064	1.0	A0A024RAC6	A0A024RAC6	A0A024RAC6_HUMAN	Elongin-A
ELOA	-0.553304740787426	0.354860216923605	-0.0992222619319101	0.837086254100387	0.662116908902169	Q14241	Q14241;A0A024RAC6	ELOA1_HUMAN	Elongin-A
ELOB	-0.166925786540514	1.17193126333556	0.502502738397524	0.733842376140644	0.137638785519621	Q15370	Q15370;I3L0M9;B8ZZU8	ELOB_HUMAN	Elongin-B
ELOC	0.580546823455589	1.99500865321626	1.28777773833592	0.278747328672226	0.0006377929419384	Q15369	Q15369;E5RHG8	ELOC_HUMAN	Elongin-C
ELOF1	9.54078514064261	18.0985070725178	13.8196461065802	0.0136027011201016	5.10343204937052e-08	P60002	P60002;K7EMV4;K7EN05;K7EQ44;A0A024R7E8;K7EPC8	ELOF1_HUMAN	Transcription elongation factor 1 homolog
ELOVL1	-1.08230081919377	9.98605535475767	4.45187726778195	0.718877361518861	0.112234323494732	Q9BW60	Q9BW60	ELOV1_HUMAN	Elongation of very long chain fatty acids protein 1
ELOVL2	-18.4712063827163	-12.5574255035784	-15.5143159431474	3.11162294964379e-06	6.90369832347802e-14	Q9NXB9	Q9NXB9	ELOV2_HUMAN	Elongation of very long chain fatty acids protein 2
ELOVL5	-2.56840373999201	-0.16839422760019	-1.3683989837961	0.602094042642601	0.0263212239985697	Q9NYP7	Q9NYP7;A0A0A0MTI6	ELOV5_HUMAN	Elongation of very long chain fatty acids protein 5
ELP1	-0.856188401122447	-0.101006122968817	-0.478597262045632	0.547459766049671	0.0141195032407974	O95163	O95163;F5H2T0	ELP1_HUMAN	Elongator complex protein 1
ELP2	-0.883264901994129	-0.0013796217708256	-0.442322261882477	0.654754712663495	0.0493166160514846	Q6IA86	Q6IA86	ELP2_HUMAN	Elongator complex protein 2
ELP3	-1.0166725759843	-0.270821947646437	-0.643747261815371	0.32392081674705	0.0011260050057198	Q9H9T3	Q9H9T3;E5RHR2;B4DKA4	ELP3_HUMAN	Elongator complex protein 3
ELP4	-2.00047739166616	-0.706178562504012	-1.35332797708509	0.18413114411406	0.0001175027839785	Q96EB1	Q96EB1;G5E9D4;A0A1W2PNY5;A0A1W2PR08;A0A1X7SBS0;A0A1W2PQZ6;A0A1W2PRF5;A0A1W2PS93;A0A1W2PRJ0;A0A1W2PNW2;A0A1W2PRF0;A0A1W2PPP6;A0A1W2PP47	ELP4_HUMAN	Elongator complex protein 4
ELP5	-3.90676007217136	2.96396554837786	-0.471397261896751	0.847249942127695	0.783629149358326	Q8TE02	Q8TE02;I3L3N8;I3NI50;I3L1Q3;I3L200;I3L2A9;I3L437;I3L2T0	ELP5_HUMAN	Elongator complex protein 5
ELP6	-9.27588217380047	4.71220025938826	-2.2818409572061	0.82171433237889	0.514641004032284	Q0PNE2	Q0PNE2;C9J2D6;C9JEX8;C9IYN7;F8WE64;C9JA82;C9J9N8;C9JLH5	ELP6_HUMAN	Elongator complex protein 6
EMB	-4.64936433727706	5.19832023775004	0.27447795023649	0.856338581889492	0.911147995787457	Q6PCB8	Q6PCB8;D6RDX7	EMB_HUMAN	Embigin
EMC1	-1.16069335683487	-0.128251166965836	-0.644472261900354	0.555976093955638	0.0155380245910376	Q8N766	Q8N766	EMC1_HUMAN	ER membrane protein complex subunit 1
EMC10	-0.492928311485474	0.130833787641417	-0.181047261922028	0.775052395226122	0.248635215925937	Q5UCC4	Q5UCC4;M0R2A0	EMC10_HUMAN	ER membrane protein complex subunit 10
EMC2	-0.285170352093084	0.300075828413009	0.0074527381599622	0.859459286804949	0.959336282600494	Q15006	Q15006;H0YAS9	EMC2_HUMAN	ER membrane protein complex subunit 2
EMC3	-0.991919220155934	0.0354746963000622	-0.478222261927936	0.679701981612453	0.067306258442945	Q9P0I2	Q9P0I2	EMC3_HUMAN	ER membrane protein complex subunit 3
EMC4	-1.06752721539555	-0.0122673081210656	-0.539897261758306	0.647460030541267	0.045112322511099	Q5J8M3	Q5J8M3;H0YK61;S4R329;H0YNK0;H0YNK8;H0YMH5	EMC4_HUMAN	ER membrane protein complex subunit 4
EMC6	-1.68668979547818	-0.559454727992781	-1.12307226173548	0.214094527434243	0.0002201001372646	Q9BV81	Q9BV81	EMC6_HUMAN	ER membrane protein complex subunit 6
EMC7	-0.313863066975134	1.54956854374755	0.617852738386208	0.756155248215868	0.188508370935923	Q9NPA0	Q9NPA0;H0YDX2;H0YDT8	EMC7_HUMAN	ER membrane protein complex subunit 7
EMC8	-0.523391386296406	0.549946862371843	0.0132777380377185	0.85953267088245	0.960497167485653	O43402	O43402;M0R1B0	EMC8_HUMAN	ER membrane protein complex subunit 8
EMC9	-3.86539475335449	2.69565022940064	-0.584872261976926	0.842259801588327	0.72133723028175	Q9Y3B6	Q9Y3B6;H0YNH6	EMC9_HUMAN	ER membrane protein complex subunit 9
EMD	-1.33489988048658	-0.44014464311535	-0.887522261800964	0.216910791454922	0.0002326234773803	P50402	P50402	EMD_HUMAN	Emerin
EMG1	-0.0869735021471501	0.683578978362374	0.298302738107612	0.727393468950346	0.125971779107622	Q92979	Q92979;A0A087WVM7;V9GYP5;A0A087WWQ2	NEP1_HUMAN	Ribosomal RNA small subunit methyltransferase NEP1
EML1	0.498296429575776	1.31535904670574	0.906827738140755	0.149687693437608	5.1041346518088e-05	O00423	O00423;A0A3B3IU69;F8W717	EMAL1_HUMAN	Echinoderm microtubule-associated protein-like 1
EML2	-1.41968579657513	0.361669259937069	-0.529008268319032	0.772116051346143	0.238008857825038	O95834	O95834;K7EKG3;C9JRL6;K7EIK7;K7EII6;A0A0C4DGQ7	EMAL2_HUMAN	Echinoderm microtubule-associated protein-like 2
EML3	-1.02809099241029	-0.341203531269849	-0.68464726184007	0.213817906994638	0.0002189051348146	Q32P44	Q32P44;G3V195;B7WPE2	EMAL3_HUMAN	Echinoderm microtubule-associated protein-like 3
EML4	-0.0215767076716197	0.572282183875465	0.275352738101923	0.680898999811565	0.0683360953674036	Q9HC35	Q9HC35;B5MBZ0	EMAL4_HUMAN	Echinoderm microtubule-associated protein-like 4
EMSY	0.336308874664419	1.42434660140831	0.880327738036364	0.377387882210373	0.002116320752599	Q7Z589	Q7Z589;E9PMC9;H0YCS3	EMSY_HUMAN	BRCA2-interacting transcriptional repressor EMSY
ENAH	-2.39507550969774	0.709102035658109	-0.842986737019817	0.782949930533109	0.279975226116685	A0A0U1RRM6	A0A0U1RRM6	A0A0U1RRM6_HUMAN	Protein enabled homolog
ENAH	0.304805869148788	0.942799607069992	0.62380273810939	0.226110205695019	0.0002778887363075	Q8N8S7	Q8N8S7;A0A075B6E5;A0A0U1RRM6	ENAH_HUMAN	Protein enabled homolog
ENC1	-1.80602785275333	-0.0101166706742367	-0.908072261713784	0.651822435731994	0.0475770165551038	O14682	O14682	ENC1_HUMAN	Ectoderm-neural cortex protein 1
ENDOG	-0.54583236068681	0.324637837140317	-0.110597261773247	0.832259543337067	0.611456317914316	Q14249	Q14249	NUCG_HUMAN	"""Endonuclease G, mitochondrial"""
ENGASE	-1.68494382935794	0.0876993054722341	-0.798622261942853	0.689474447664621	0.0762473459548705	Q8NFI3	Q8NFI3;J3QLG5	ENASE_HUMAN	Cytosolic endo-beta-N-acetylglucosaminidase
ENO1	1.07984929657751	2.0699561792366	1.57490273790705	0.0157385115654387	7.15480569583139e-08	P06733	P06733;A0A2R8Y6G6	ENOA_HUMAN	Alpha-enolase
ENO2	0.584656036672749	1.58034943978416	1.08250273822846	0.161465689253624	6.86361473553211e-05	P09104	P09104;F5H0C8;U3KQP4	ENOG_HUMAN	Gamma-enolase
ENO3	-5.50727074012042	5.5072707401204	-8.88178419700125e-15	0.861983338593064	0.999999999999997	E5RI09	E5RI09	E5RI09_HUMAN	Beta-enolase (Fragment)
ENO3	-4.11234876883869	4.65830860676235	0.272979918961827	0.855650670974322	0.900833954154162	P13929	P13929;E5RGZ4	ENOB_HUMAN	Beta-enolase
ENOPH1	0.419574834527405	1.37813064151905	0.898852738023226	0.253832632137087	0.0004568577188802	Q9UHY7	Q9UHY7;D6RA00;A0A0C4DGY8	ENOPH_HUMAN	Enolase-phosphatase E1
ENOSF1	-5.89733989029337	3.21344699881009	-1.34194644574164	0.826473499137138	0.556113267319287	Q7L5Y1	Q7L5Y1;J3QL81;A0A3F2YNX7	ENOF1_HUMAN	Mitochondrial enolase superfamily member 1
ENOX2	-6.3119277106972	-0.945782952702751	-3.62885533169997	0.50823937567859	0.0091226130482789	Q16206	Q16206;B1AKF7	ENOX2_HUMAN	Ecto-NOX disulfide-thiol exchanger 2
ENPP1	-2.01622589836837	-0.511158120595485	-1.26369200948193	0.346996661511026	0.0014849898726944	P22413	P22413	ENPP1_HUMAN	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1
ENPP2	-0.204280089759263	0.204280089759262	-4.44089209850063e-16	0.861983338593064	0.999999999999996	Q13822	Q13822;E7EUF1	ENPP2_HUMAN	Ectonucleotide pyrophosphatase/phosphodiesterase family member 2
ENPP5	-0.830673525750391	8.73552571543853	3.95242609484407	0.712501440211045	0.103049746415491	Q9UJA9	Q9UJA9	ENPP5_HUMAN	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5
ENPP7	0.001749599839616	0.78125587661857	0.391502738229093	0.654266274391652	0.0490220593384584	Q6UWV6	Q9Y6X5;Q6UWV6	ENPP7_HUMAN	Ectonucleotide pyrophosphatase/phosphodiesterase family member 7
ENSA	9.6320580960207	17.8120593632153	13.722058729618	0.00907385667389	2.13139960830905e-08	O43768	O43768;P56211;A6NMQ3;Q5T5H1;H3BMD8;H3BTD3;H3BQ52	ENSA_HUMAN	Alpha-endosulfine
ENTPD6	-3.23403196193487	3.31185251480165	0.0389102764333913	0.860816417655577	0.981012064095696	O75354	O75354;Q5QPJ3;H0Y5X0;H0Y6Q1;H0Y3D0;H0Y473;Q5QPI9;Q5QPJ6;Q5QPI7	ENTP6_HUMAN	Ectonucleoside triphosphate diphosphohydrolase 6
ENTR1	-5.43230100667554	5.43230100667554	-8.881784197001249e-16	0.861983338593064	1.0	Q96C92	Q96C92	ENTR1_HUMAN	Endosome-associated-trafficking regulator 1
ENY2	1.02020673114989	2.23154874540352	1.6258777382767	0.0583151287036205	2.24095793655004e-06	Q9NPA8	Q9NPA8;E5RHX8	ENY2_HUMAN	Transcription and mRNA export factor ENY2
EOGT	-1.16122524603372	0.325130722016104	-0.418047262008809	0.778902528533845	0.263389821736591	Q5NDL2	Q5NDL2	EOGT_HUMAN	EGF domain-specific O-linked N-acetylglucosamine transferase
EOMES	-4.45197577295542	4.45197577295542	2.2204460492503099e-16	0.861983338593064	1.0	O95936	O95936	EOMES_HUMAN	Eomesodermin homolog
EP300	-0.19155925959556	0.387864735906003	0.0981527381552212	0.819771811895436	0.49869163610887	Q09472	Q09472;A0A669KB12	EP300_HUMAN	Histone acetyltransferase p300
EP400	-0.658344991568051	-0.069799531923543	-0.364072261745797	0.560950845672176	0.0164348657129809	Q96L91	Q96L91;A0A0A0MR70	EP400_HUMAN	E1A-binding protein p400
EP400P1	-1.29452663278427	0.942782108915463	-0.175872261934405	0.844855699049649	0.753086706119398	Q6ZTU2	Q6ZTU2	E400N_HUMAN	Putative EP400-like protein
EPB41	-0.863362489815498	0.402167966091935	-0.230597261861782	0.815694830257319	0.466948452739147	A0A1B0GWG0;A0A2R8Y6D0	A0A2R8Y6D0;A0A1B0GWG0	A0A1B0GWG0_HUMAN;A0A2R8Y6D0_HUMAN	Band 4.1 (Fragment)
EPB41	0.206026339763174	0.694279136454458	0.450152738108816	0.268101400014751	0.0005541928458848	P11171	P11171;Q9H4G0;Q9Y2J2;A0A2R8Y420;A0A1B0GTW6;A0A2R8Y7Y3;A0A2R8Y5G2;A0A1B0GTF8;A0A2R8Y570;A0A2R8Y6T6;A0A2R8Y6G5;A0A2U3TZH6;A0A2R8YCW8;Q4VXN0;A0A3B3IU06;A0A0C4DH22;A0A3B3IUD6;Q4VXN1;A0A2R8Y5Z6;A0A3B3ITP0;Q4VB86;A0A2R8YFR9;A8K968;A0A2R8Y7N0;A0A2R8YD30;A0A3B3ITC5;A0A0A0MRA8;A0A2R8Y6D0;A0A1B0GWG0	EPB41_HUMAN	Protein 4.1
EPB41L1	-2.04165616260238	0.522734017252418	-0.759461072674981	0.772474097676988	0.239276717012329	Q9H4G0	Q9H4G0;A0A1B0GTW6;Q4VXN0;Q4VXN5;A0A0C4DH22;Q4VXN1	E41L1_HUMAN	Band 4.1-like protein 1
EPB41L2	-0.0498504338798559	1.07520591018315	0.512677738151648	0.686134058172631	0.0730505028463836	H0Y5B0	H0Y5B0;E9PHY5;E9PK52;E9PMG5	H0Y5B0_HUMAN	Band 4.1-like protein 2 (Fragment)
EPB41L2	0.171806718285146	0.789548757977565	0.480677738131355	0.408406164234882	0.0030115490052497	O43491	O43491;E9PHY5;E9PK52;A0A2R8Y5B3;E9PII3	E41L2_HUMAN	Band 4.1-like protein 2
EPB41L3	-5.32915547671889	1.98093601268248	-1.67410973201821	0.799532187067098	0.3613657070692	A0A0J9YW31	A0A0J9YW31;A8K968	A0A0J9YW31_HUMAN	Band 4.1-like protein 3 (Fragment)
EPB41L3	-2.98085150817111	2.98085150817112	4.44089209850063e-16	0.861983338593064	1.0	A0A0J9YWE1;A0A0J9YWN0	A0A0J9YWE1;A0A0J9YWN0	A0A0J9YWE1_HUMAN;A0A0J9YWN0_HUMAN	Band 4.1-like protein 3 (Fragment)
EPB41L3	-0.570743064351854	0.213248540564246	-0.178747261893804	0.79990577983107	0.36348287843831	Q9Y2J2	Q9Y2J2;A0A0A0MSA4;A0A0J9YW31;A0A0J9YY18;A8K968;A0A0A0MRA8	E41L3_HUMAN	Band 4.1-like protein 3
EPB41L4A	-4.32765744457507	2.50993467531149	-0.908861384631791	0.830615537607578	0.595154654313837	Q9HCS5	Q9HCS5	E41LA_HUMAN	Band 4.1-like protein 4A
EPB41L4B	-5.08256957542144	4.36438736983619	-0.359091102792625	0.854172823227174	0.879049368122345	Q9H329	Q9H329	E41LB_HUMAN	Band 4.1-like protein 4B
EPB41L5	-0.155263134462949	0.969018610771606	0.406877738154328	0.740949251183433	0.15193037475741	Q9HCM4	Q9HCM4	E41L5_HUMAN	Band 4.1-like protein 5
EPC1	-0.229112747568048	0.523968223943466	0.147427738187709	0.811224946356133	0.434679244675139	Q9H2F5	Q9H2F5;A0A590UJN0	EPC1_HUMAN	Enhancer of polycomb homolog 1
EPC2	-0.299299340203296	0.446304816440799	0.0735027381187514	0.839868152925944	0.693304446798545	Q52LR7	Q52LR7	EPC2_HUMAN	Enhancer of polycomb homolog 2
EPCAM	0.411494056416923	2.22271142035588	1.3171027383864	0.459044524793242	0.0052956412147149	P16422	P16422;B5MCA4	EPCAM_HUMAN	Epithelial cell adhesion molecule
EPDR1	0.21881068890302	1.42339478760473	0.821102738253877	0.50312616342197	0.0086205449787923	Q9UM22	Q9UM22	EPDR1_HUMAN	Mammalian ependymin-related protein 1
EPG5	-15.3644965462408	-9.19205953630503	-12.2782780412729	0.0010463296933095	2.86327773404006e-10	Q9HCE0	Q9HCE0	EPG5_HUMAN	Ectopic P granules protein 5 homolog
EPHA1	-4.67898179268444	1.62626759283583	-1.5263570999243	0.794641401053289	0.334885587713273	P21709	P21709	EPHA1_HUMAN	Ephrin type-A receptor 1
EPHA2	-1.27411514694177	0.302769445891136	-0.485672850525315	0.767184357550661	0.221296028086244	P29317	P29317	EPHA2_HUMAN	Ephrin type-A receptor 2
EPHA3	-3.95568365020673	3.38874876267546	-0.283467443765634	0.854045982073441	0.877203252201757	P29320	P29320;C9JXA2	EPHA3_HUMAN	Ephrin type-A receptor 3
EPHA4	-2.18685293677916	-0.0196652152868746	-1.10325907603302	0.649323666094709	0.0461476864552296	P54764	Q9UF33;P54762;P54753;P54764;E9PG71;A0A3B3IRY8;A0A0B4J1T8;J3KR66	EPHA4_HUMAN	Ephrin type-A receptor 4
EPHA5	-10.1957979465468	1.68253728313365	-4.25663033170658	0.742788390711456	0.155896736030272	P54756	Q15375;Q9UF33;P54756;A0A0B4J1T8;B4DXQ6;B7ZKW7;J3KR66;B7ZKJ3;F8VP57;F8W9W0;B4DXM2	EPHA5_HUMAN	Ephrin type-A receptor 5
EPHB1	-4.83357518667523	3.91336683040918	-0.460104178133022	0.850945843457821	0.833229645452019	P54762	P54762;A0A3B3IRY8	EPHB1_HUMAN	Ephrin type-B receptor 1
EPHB2	-0.519946250190384	0.328101726199361	-0.0959222619955113	0.836061397076357	0.651000916699008	P29323	Q15375;P29323;B1AKC9	EPHB2_HUMAN	Ephrin type-B receptor 2
EPHB4	-3.79922948076009	2.57178495750123	-0.613722261629427	0.840444309242196	0.699952862920079	P54760	P54760;P54756;P29322;B7ZKW7;Q96L35;B7ZKJ3;F8VP57;F8W9W0	EPHB4_HUMAN	Ephrin type-B receptor 4
EPHX1	-0.938845111566385	0.262850587732592	-0.337997261916897	0.778898111421709	0.26337233752665	P07099	P07099	HYEP_HUMAN	Epoxide hydrolase 1
EPHX2	-8.62023098178446	5.51177559366725	-1.5542276940586	0.836894685817496	0.66002402258351	P34913	P34913;E5RFH6;H0YAW7	HYES_HUMAN	Bifunctional epoxide hydrolase 2
EPM2AIP1	-2.03601480838898	-0.455179714740908	-1.24559726156495	0.398575045306934	0.0026950533876398	Q7L775	Q7L775	EPMIP_HUMAN	EPM2A-interacting protein 1
EPN1	-0.371268691909302	0.514874167887351	0.0718027379890245	0.844266216056149	0.745753809346945	Q9Y6I3	Q9Y6I3	EPN1_HUMAN	Epsin-1
EPN2	-0.411856561569136	0.468812037664966	0.0284777380479149	0.855392609976057	0.896993308064534	O95208	O95208;I3L2H1;I3L2B2;I3L356	EPN2_HUMAN	Epsin-2
EPPK1	-0.496204150203149	0.159409626301603	-0.168397261950773	0.788897805524965	0.306528039431164	P58107	P58107;A0A075B730	EPIPL_HUMAN	Epiplakin
EPRS1	-0.0122484269051516	0.613353903548485	0.300552738321667	0.669600349002853	0.0592697348189314	P07814	P07814;V9GYZ6	SYEP_HUMAN	Bifunctional glutamate/proline--tRNA ligase
EPS15	0.565570645436855	1.30618483094199	0.935877738189422	0.0822622259863469	6.54812401696453e-06	P42566	P42566;S4R3U1;B1AUU8	EPS15_HUMAN	Epidermal growth factor receptor substrate 15
EPS15L1	-2.44364728973697	5.29422816368463	1.42529043697383	0.815051214014631	0.462143344143313	M0QY01	M0QY01	M0QY01_HUMAN	Epidermal growth factor receptor substrate 15-like 1 (Fragment)
EPS15L1	0.467246422413327	1.27180905384778	0.869527738130554	0.16484071709899	7.46303429543906e-05	Q9UBC2	Q9UBC2;M0R2S2;M0R165	EP15R_HUMAN	Epidermal growth factor receptor substrate 15-like 1
EPS8L1	-11.5307206558946	1.62320999233897	-4.9537553317778	0.733153993090338	0.136337044204893	Q8TE68	Q8TE68;K7ELW3;B4DKV7	ES8L1_HUMAN	Epidermal growth factor receptor kinase substrate 8-like protein 1
EPS8L2	-0.386618866069453	0.595074342646745	0.104227738288646	0.837898619146165	0.671069667959151	Q9H6S3	Q9H6S3;A0A3B3ISQ4	ES8L2_HUMAN	Epidermal growth factor receptor kinase substrate 8-like protein 2
ERAL1	-0.285857950275739	0.277613426342738	-0.0041222619665006	0.860544368760461	0.976631883493643	O75616	O75616;J3QT61;J3QSB2;J3QRV9	ERAL1_HUMAN	"""GTPase Era, mitochondrial"""
ERAP1	-0.888685290973124	-0.280459232759318	-0.584572261866221	0.237192715386105	0.0003420443727719	Q9NZ08	Q9NZ08	ERAP1_HUMAN	Endoplasmic reticulum aminopeptidase 1
ERBB2	15.5836344822873	17.0760319960268	16.329833239157	2.02164929550036e-14	2.75436159280218e-39	P04626	P04626;B4DTR1;J3QLU9	ERBB2_HUMAN	Receptor tyrosine-protein kinase erbB-2
ERBIN	-0.0191116008727594	0.867117076802868	0.424002737965054	0.670961427704902	0.0602878380210905	Q96RT1	Q96RT1;H0YA04	ERBIN_HUMAN	Erbin
ERC1	-0.116928495346389	0.60033397166342	0.241702738158516	0.753527093896609	0.18153010441859	Q8IUD2	Q8IUD2;X6RLX0;X6RM00;G8JLD3	RB6I2_HUMAN	ELKS/Rab6-interacting/CAST family member 1
ERC1	-1.04214232789401	0.358515192526457	-0.341813567683776	0.793892356222815	0.331025434024662	X6RLX0;X6RM00	X6RLX0;X6RM00	X6RLX0_HUMAN;X6RM00_HUMAN	ELKS/Rab6-interacting/CAST family member 1
ERCC1	-23.0356681037523	-11.9369401686127	-17.4863041361825	0.0171805785834683	8.83289262966299e-08	P07992	P07992	ERCC1_HUMAN	DNA excision repair protein ERCC-1
ERCC2	-0.871946659212864	-0.0271478646690571	-0.44954726194096	0.632128898638008	0.0374980370359739	P18074	P18074;E7EVE9;A8MX75	ERCC2_HUMAN	General transcription and DNA repair factor IIH helicase subunit XPD
ERCC3	-0.303359766604624	0.402765243156121	0.049702738275748	0.846828989470614	0.778170048783517	P19447	P19447;A0A2R8YES7;A0A2R8Y5L2;A0A2R8Y5H0;A0A2R8YFS3;A0A2R8Y6W8	ERCC3_HUMAN	General transcription and DNA repair factor IIH helicase subunit XPB
