	wt_d4._vs_TET3KO_d4._diff	wt_d4._vs_TET3KO_d4._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
FTO	-0.230780133633697	0.19044090852298	Q9C0B1	Q9C0B1;A0A1B0GTC5;A0A1B0GUC3;A0A1B0GV98;A0A1B0GTC3;A0A1B0GTI3;A0A1B0GU26;A0A1B0GTY1;A0A1B0GVH5	FTO_HUMAN	Alpha-ketoglutarate-dependent dioxygenase FTO	
FTSJ1	-0.264580133653901	0.416968174067072	Q9UET6	Q9UET6;B7Z4K4	TRM7_HUMAN	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	
FTSJ3	0.409244866307024	0.0261255724448948	Q8IY81	Q8IY81	SPB1_HUMAN	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	
FUBP1	-0.485055133536079	0.113437385900585	C9JSZ1	C9JSZ1	C9JSZ1_HUMAN	Far upstream element-binding protein 1 (Fragment)	
FUBP1	0.177144866646927	0.409250189392301	Q96AE4	Q96AE4;E9PEB5;C9JSZ1	FUBP1_HUMAN	Far upstream element-binding protein 1	
FUBP3	0.209569866297443	0.195476131382823	Q96I24	Q96I24	FUBP3_HUMAN	Far upstream element-binding protein 3	
FUCA1	0.41674486646005	0.0167417290997222	P04066	P04066	FUCO_HUMAN	Tissue alpha-L-fucosidase	
FUCA2	-0.0090551334723265	0.982150018020743	Q9BTY2	Q9BTY2	FUCO2_HUMAN	Plasma alpha-L-fucosidase	
FUNDC1	0.0	1.0	Q8IVP5	Q8IVP5	FUND1_HUMAN	FUN14 domain-containing protein 1	
FUNDC2	1.6663717538735	0.492027834015505	Q9BWH2	Q9BWH2	FUND2_HUMAN	FUN14 domain-containing protein 2	
FUOM	-0.613961282584949	0.0597619131213	A2VDF0	A2VDF0;X6RK00	FUCM_HUMAN	Fucose mutarotase	
FUS	1.07721986620783	0.0016426458097585	P35637	P35637;H3BPE7	FUS_HUMAN	RNA-binding protein FUS	
FUT1	0.614089094662276	0.775263484668698	P19526	P19526	FUT1_HUMAN	"""Galactoside alpha-(1,2)-fucosyltransferase 1"""	4.0
FUT11	-0.0439051334119256	0.844178316186163	Q495W5	Q495W5	FUT11_HUMAN	"""Alpha-(1,3)-fucosyltransferase 11"""	
FUT4	0.423694866386704	0.772025657132012	P22083	P22083	FUT4_HUMAN	"""Alpha-(1,3)-fucosyltransferase 4"""	7.0
FUT8	0.228569866530549	0.471172603610765	Q9BYC5	Q9BYC5;A0A669KAW1;G3XAD2	FUT8_HUMAN	"""Alpha-(1,6)-fucosyltransferase"""	
FXN	12.9584936670951	0.0001866344229344	Q16595	Q16595;C9JAX1	FRDA_HUMAN	"""Frataxin, mitochondrial"""	1.0
FXR1	-0.0911801334019167	0.563922966017108	P51114	P51114;E7EU85;E9PFF5;B4DXZ6	FXR1_HUMAN	Fragile X mental retardation syndrome-related protein 1	
FXR2	-0.205930133532775	0.128848981718063	P51116	P51116	FXR2_HUMAN	Fragile X mental retardation syndrome-related protein 2	8.0
FYCO1	-0.314555133481701	0.0773085828742865	Q9BQS8	Q9BQS8	FYCO1_HUMAN	FYVE and coiled-coil domain-containing protein 1	
FYN	-0.0555301335299632	0.806989152288757	P06241	P06241;P07947;P12931;J3QRU1	FYN_HUMAN	Tyrosine-protein kinase Fyn	
FYTTD1	0.189044866368899	0.312673092416492	Q96QD9	Q96QD9;H9KVC6;H9KVC1	UIF_HUMAN	UAP56-interacting factor	
FZD2	0.0	1.0	Q14332	Q14332	FZD2_HUMAN	Frizzled-2	
FZD3	0.579144866133653	0.172230032856094	Q9NPG1	Q9NPG1	FZD3_HUMAN	Frizzled-3	
FZD5	0.0	1.0	Q13467	Q13467	FZD5_HUMAN	Frizzled-5	
FZD7	0.217169866600546	0.92543885739945	O75084	O75084	FZD7_HUMAN	Frizzled-7	
FZD8	-17.3612198215784	1.4938334812746e-10	Q9H461	Q9H461	FZD8_HUMAN	Frizzled-8	8.0
FZR1	-0.472905133652173	0.728241666667792	Q9UM11	Q9UM11;K7EQT1	FZR1_HUMAN	Fizzy-related protein homolog	
G2E3	0.0	1.0	Q7L622	Q7L622;F8W0F5;F5GX24;A0A3B3ISH7;G3V3B6;F8VY49;G3V483	G2E3_HUMAN	G2/M phase-specific E3 ubiquitin-protein ligase	3.0
G3BP1	0.0890698664473035	0.657290784230042	Q13283	Q13283	G3BP1_HUMAN	Ras GTPase-activating protein-binding protein 1	8.0
G3BP2	-0.0510551335467966	0.801294806570516	Q9UN86	Q9UN86	G3BP2_HUMAN	Ras GTPase-activating protein-binding protein 2	8.0
G6PC3	0.0429448664027561	0.899745090877668	Q9BUM1	Q9BUM1;K7ESE6	G6PC3_HUMAN	Glucose-6-phosphatase 3	
G6PD	-0.322480133544701	0.0079066245560559	P11413	P11413	G6PD_HUMAN	Glucose-6-phosphate 1-dehydrogenase	
GAA	-0.148380133471576	0.362392841395268	P10253	P10253	LYAG_HUMAN	Lysosomal alpha-glucosidase	8.0
GAB1	-0.479085560002481	0.45060366466267	Q13480	Q13480;B7Z3B9	GAB1_HUMAN	GRB2-associated-binding protein 1	
GAB2	-1.03670513349225	0.695176401597384	Q9UQC2	Q9UQC2;E9PJE2	GAB2_HUMAN	GRB2-associated-binding protein 2	
GABARAP;GABARAPL1	-0.0890301335633268	0.839663854671274	O95166;Q9H0R8	Q9H0R8;O95166;H6UMI1;F5GZY7	GBRAP_HUMAN;GBRL1_HUMAN	Gamma-aminobutyric acid receptor-associated protein	
GABARAPL2	-1.99038013384275	0.0042089160916955	P60520	P60520;H3BSM5	GBRL2_HUMAN	Gamma-aminobutyric acid receptor-associated protein-like 2	
GABBR2	0.375744866484727	0.79031369401318	O75899	O75899	GABR2_HUMAN	Gamma-aminobutyric acid type B receptor subunit 2	2.0
GABPA	-0.46875513362145	0.0023130256220667	Q06546	Q06546	GABPA_HUMAN	GA-binding protein alpha chain	
GABPB1	0.126519866400798	0.839912535910897	H9ZYI9	H9ZYI9	H9ZYI9_HUMAN	GA binding protein transcription factor beta subunit 1 transcript variant gamma-2	
GABPB1	0.0601948662664746	0.830872187394511	Q06547	Q06547;F5H7I4	GABP1_HUMAN	GA-binding protein subunit beta-1	
GABRB3	0.383589188551724	0.822045231616826	P28472	P47870;P18505;P28472;D6REM0;F5H7N0;E7EV50;A0A1B0GU30;A0A1B0GVW3	GBRB3_HUMAN	Gamma-aminobutyric acid receptor subunit beta-3	8.0
GABRQ	0.0	1.0	Q9UN88	Q9UN88	GBRT_HUMAN	Gamma-aminobutyric acid receptor subunit theta	
GADD45GIP1	0.125894866333574	0.660333371262114	Q8TAE8	Q8TAE8	G45IP_HUMAN	Growth arrest and DNA damage-inducible proteins-interacting protein 1	
GAK	-0.450280133591022	0.0323085063026249	O14976	O14976	GAK_HUMAN	Cyclin-G-associated kinase	8.0
GAL	-0.923980133631627	0.665721910667786	P22466	P22466	GALA_HUMAN	Galanin peptides	8.0
GALC	-0.643530133390378	0.0108853152016703	P54803	P54803;A0A087WX10;G3V5E8	GALC_HUMAN	Galactocerebrosidase	
GALE	-0.4609051336015	0.0147793322551251	Q14376	Q14376;Q5QPP1	GALE_HUMAN	UDP-glucose 4-epimerase	
GALK1	-0.60620513365728	0.0010938742847747	P51570	P51570;K7ERJ9	GALK1_HUMAN	Galactokinase	
GALM	-0.349530133653076	0.0860189511779983	Q96C23	Q96C23;H7C1B5;H7C320	GALM_HUMAN	Galactose mutarotase	
GALNS	-0.210505133489175	0.288611321962113	P34059	P34059;H3BP66	GALNS_HUMAN	N-acetylgalactosamine-6-sulfatase	
GALNT1	0.455219866417799	0.106955138658866	Q10472	Q10472	GALT1_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 1	
GALNT10	-15.7477424075589	1.49919405666619e-10	Q86SR1	Q86SR1	GLT10_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 10	6.0
GALNT12	16.1517876993424	1.16299496938526e-08	Q8IXK2	Q8IXK2;Q8N4A0;F8VUJ3	GLT12_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 12	3.0
GALNT16	0.7667198666269	0.0053147141434984	Q8N428	Q8N428	GLT16_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 16	5.0
GALNT17	0.094294866458398	0.949545621791142	Q6IS24	Q6IS24;A0A087WV18	GLT17_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 17	
GALNT18	14.3187070099206	2.60906446853382e-07	Q6P9A2	Q6P9A2	GLT18_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 18	5.0
GALNT2	-0.0938301337047207	0.740663735574749	Q10471	Q10471	GALT2_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 2	
GALNT3	0.0	1.0	Q14435	Q14435;E7EUL0	GALT3_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 3	
GALNT6	0.0	1.0	Q8NCL4	Q8NCL4;S4R3S5;S4R3M3;S4R3A9;S4R310;S4R345	GALT6_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 6	
GALNT7	0.299044866704079	0.179400396483942	Q86SF2	Q86SF2;H0YAH3;H0YAK0	GALT7_HUMAN	N-acetylgalactosaminyltransferase 7	
GALT	-0.616080133389925	8.18076078464111e-05	P07902	P07902;G3V4G9;F2Z2X9;G3V223;G3V3U5	GALT_HUMAN	Galactose-1-phosphate uridylyltransferase	8.0
GAN	-0.729505133640671	0.0076354771488377	Q9H2C0	Q9H2C0	GAN_HUMAN	Gigaxonin	
GANAB	-0.344430133621771	0.0471308027090563	Q14697	Q14697;F5H6X6	GANAB_HUMAN	Neutral alpha-glucosidase AB	
GANC	-1.2559337185873	0.332987917014584	Q8TET4	Q8TET4;H3BN99;H3BMM3	GANC_HUMAN	Neutral alpha-glucosidase C	
GAP43	0.0708198666244044	0.80494901963665	P17677	P17677	NEUM_HUMAN	Neuromodulin	
GAPDH	-0.138005133508425	0.505238503200084	P04406	P04406;E7EUT5	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	8.0
GAPVD1	-0.141230133595393	0.414728398722742	Q14C86	Q14C86;F8W9S7	GAPD1_HUMAN	GTPase-activating protein and VPS9 domain-containing protein 1	
GAR1	0.185869866285426	0.332137556007359	Q9NY12	Q9NY12	GAR1_HUMAN	H/ACA ribonucleoprotein complex subunit 1	
GAREM1	-1.16865513352363	0.624425855001848	Q9H706	Q9H706	GARE1_HUMAN	GRB2-associated and regulator of MAPK protein 1	
GARRE1	0.0774448664998495	0.790622357957107	O15063	O15063	GRRE1_HUMAN	Granule associated Rac and RHOG effector protein 1	7.0
GARS1	-0.0889801335956584	0.455141817949043	P41250	P41250	GARS_HUMAN	Glycine--tRNA ligase	
GART	-0.16953013351073	0.129674377862927	P22102	P22102	PUR2_HUMAN	Trifunctional purine biosynthetic protein adenosine-3	
GAS2	11.4811388759846	0.000130731147012	O43903	O43903;E9PQ74;E9PM28;E9PQ37;E9PRR5	GAS2_HUMAN	Growth arrest-specific protein 2	5.0
GAS2L3	-12.8771309675168	8.31688460287079e-05	Q86XJ1	Q86XJ1;H0YIT6;G3V1N3	GA2L3_HUMAN	GAS2-like protein 3	8.0
GAS7	0.0	1.0	O60861	O60861;A0A0A0MS68	GAS7_HUMAN	Growth arrest-specific protein 7	8.0
GATAD1	12.6431355494093	2.64513895498535e-10	Q8WUU5	Q8WUU5	GATD1_HUMAN	GATA zinc finger domain-containing protein 1	8.0
GATAD2A	-0.0805301335994706	0.623479717313298	Q86YP4	Q86YP4;C9JGN4;C9JJK9;C9JMI3;C9JHD7	P66A_HUMAN	Transcriptional repressor p66-alpha	
GATAD2B	1.58108950516485	0.0063353862340532	Q8WXI9	Q8WXI9;A0A0U1RR30;A0A0U1RRM1	P66B_HUMAN	Transcriptional repressor p66-beta	8.0
GATB	-0.415655133678602	0.0065741488072291	O75879	O75879;D6REA0;D6RDU9	GATB_HUMAN	"""Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial"""	8.0
GATC	-0.238105133592377	0.383542500543208	O43716	O43716;H0YIV9	GATC_HUMAN	"""Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial"""	
GATD1	-0.292330133650744	0.0318101491379487	Q8NB37	Q8NB37;H0YE25;E9PLI5;H0YF25;E9PQD8	GALD1_HUMAN	Glutamine amidotransferase-like class 1 domain-containing protein 1	
GATD3A;GATD3B	0.415669866303979	0.119368514853232	A0A0B4J2D5;P0DPI2	A0A0B4J2D5;P0DPI2;H7C2G3;A0A096LNH5;H7C1F6;A0A096LPI6	GAL3A_HUMAN;GAL3B_HUMAN	"""Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial"""	
GATM	0.507444866382301	0.0461155442484303	P50440	P50440;H0YMX4	GATM_HUMAN	"""Glycine amidinotransferase, mitochondrial"""	8.0
GBA	0.218694866420673	0.290983266262026	P04062	P04062;A0A0G2JNZ0;A0A0G2JNZ5;A0A0G2JLB3	GLCM_HUMAN	Lysosomal acid glucosylceramidase	8.0
GBA2	0.0745198664115492	0.860604668753635	Q9HCG7	Q9HCG7;A0A0A0MRV1	GBA2_HUMAN	Non-lysosomal glucosylceramidase	
GBE1	-0.107255133522067	0.563501770858023	Q04446	Q04446;E9PGM4	GLGB_HUMAN	"""1,4-alpha-glucan-branching enzyme"""	
GBF1	-0.113530133690151	0.625387047133544	Q92538	Q92538;A0A669KB10;A0A669KBG8	GBF1_HUMAN	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	
GBP4	0.0	1.0	Q96PP9	Q96PP9	GBP4_HUMAN	Guanylate-binding protein 4	
GCA	-0.0870301335614272	0.650106120418794	P28676	P28676;H7BXD5;H7C2Z6	GRAN_HUMAN	Grancalcin	
GCAT	2.13244087643357	0.220665238921523	O75600	O75600;H7BZ75	KBL_HUMAN	"""2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial"""	8.0
GCC1	-0.810780133229745	1.41320845389441e-06	Q96CN9	Q96CN9	GCC1_HUMAN	GRIP and coiled-coil domain-containing protein 1	8.0
GCC2	-0.102580133634874	0.575295776295137	Q8IWJ2	Q8IWJ2;B8ZZW2	GCC2_HUMAN	GRIP and coiled-coil domain-containing protein 2	
GCDH	0.163994866413724	0.402803247687016	Q92947	Q92947	GCDH_HUMAN	"""Glutaryl-CoA dehydrogenase, mitochondrial"""	
GCFC2	0.0053698665495218	0.975050279960881	P16383	P16383	GCFC2_HUMAN	GC-rich sequence DNA-binding factor 2	
GCHFR	-0.529955133668928	0.0256185874590252	P30047	P30047;H0YNX7	GFRP_HUMAN	GTP cyclohydrolase 1 feedback regulatory protein	
GCLC	-4.61327724635508	0.112583011836102	A0A2R8Y648	A0A2R8Y648	A0A2R8Y648_HUMAN	Gamma-ECS	
GCLC	-0.0758301333992257	0.692509291032612	P48506	P48506;A0A2R8Y648;E1CEI4;B4E2I4;A0A2R8YEL6	GSH1_HUMAN	Glutamate--cysteine ligase catalytic subunit	
GCLM	0.132019866687301	0.402822921486337	P48507	P48507	GSH0_HUMAN	Glutamate--cysteine ligase regulatory subunit	
GCN1	0.239719866451075	0.303219080910624	Q92616	Q92616	GCN1_HUMAN	eIF-2-alpha kinase activator GCN1	
GCNT1	0.179065993399901	0.962387582299455	Q02742	Q02742	GCNT1_HUMAN	"""Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase"""	
GCNT2	4.07291704355722	0.0578181099353478	A0A1W2PRW1	A0A1W2PRW1	A0A1W2PRW1_HUMAN	"""N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase"""	3.0
GCSH	0.861544866174924	0.0387886959930275	P23434	P23434;H3BUH9;A0A1W2PQV2	GCSH_HUMAN	"""Glycine cleavage system H protein, mitochondrial"""	
GDAP1	0.497319866091829	0.0391300314913439	Q8TB36	Q8TB36	GDAP1_HUMAN	Ganglioside-induced differentiation-associated protein 1	
GDAP1L1	-0.056680133474778	0.9700794266777	Q96MZ0	Q96MZ0;Q5TE61;A0A087WWT8;H0UIB3	GD1L1_HUMAN	Ganglioside-induced differentiation-associated protein 1-like 1	
GDAP2	0.0883198663295524	0.713746323672457	Q9NXN4	Q9NXN4	GDAP2_HUMAN	Ganglioside-induced differentiation-associated protein 2	
GDE1	1.3459394054251	0.0992655664470318	Q9NZC3	Q9NZC3;H3BNA5;H3BRL5	GDE1_HUMAN	Glycerophosphodiester phosphodiesterase 1	
GDF15	13.6381320098757	4.04639956755532e-07	Q99988	Q99988	GDF15_HUMAN	Growth/differentiation factor 15	1.0
GDI1	0.388344866533295	0.0376812672612936	P31150	P31150;G5E9U5	GDIA_HUMAN	Rab GDP dissociation inhibitor alpha	8.0
GDI2	0.0719448664252234	0.605265318218754	P50395	P50395	GDIB_HUMAN	Rab GDP dissociation inhibitor beta	
GDI2	15.7193699343972	1.18354191438383e-14	Q5SX86	Q5SX86	Q5SX86_HUMAN	Rab GDP dissociation inhibitor (Fragment)	
GDPD1	0.281894866663727	0.916469055056212	Q8N9F7	Q8N9F7;J3QRR6	GDPD1_HUMAN	Lysophospholipase D GDPD1	
GDPGP1	-1.13565513357335	0.0029647959128242	Q6ZNW5	Q6ZNW5	GDPP1_HUMAN	GDP-D-glucose phosphorylase 1	8.0
GEMIN2	-0.985155133676599	0.0102427904324529	O14893	O14893;H0YEL0;A0A3B3IU42;G5EA29	GEMI2_HUMAN	Gem-associated protein 2	
GEMIN4	-0.0846051335003253	0.694809528479573	P57678	P57678;I3L2C7;I3L399;I3L4A4	GEMI4_HUMAN	Gem-associated protein 4	
GEMIN5	-0.102955133618401	0.531188107735724	Q8TEQ6	Q8TEQ6	GEMI5_HUMAN	Gem-associated protein 5	
GEMIN6	-0.124880133696351	0.547646133376845	Q8WXD5	Q8WXD5	GEMI6_HUMAN	Gem-associated protein 6	
GEMIN7	-0.655976832139501	0.706263870284672	Q9H840	Q9H840	GEMI7_HUMAN	Gem-associated protein 7	8.0
GEMIN8	1.04404316967492	0.0300489127179929	Q9NWZ8	Q9NWZ8	GEMI8_HUMAN	Gem-associated protein 8	
GET3	-0.0782551333625996	0.688711826081473	O43681	O43681	GET3_HUMAN	ATPase GET3	
GET4	0.294994866582048	0.103528422648263	Q7L5D6	Q7L5D6;C9JHN8;C9JPA8;C9JY46	GET4_HUMAN	Golgi to ER traffic protein 4 homolog	
GFAP	0.742894866280125	0.359583874788754	K7EPT8	K7EPT8	K7EPT8_HUMAN	Glial fibrillary acidic protein (Fragment)	
GFER	-15.3707663387654	1.94719124951565e-13	P55789	P55789;H3BRD2;H3BQQ4	ALR_HUMAN	FAD-linked sulfhydryl oxidase ALR	4.0
GFM1	0.925694866180798	8.41673095518556e-05	Q96RP9	Q96RP9;C9IZ01;F8WAU4	EFGM_HUMAN	"""Elongation factor G, mitochondrial"""	8.0
GFM2	0.232794866425753	0.180378773615843	Q969S9	Q969S9	RRF2M_HUMAN	"""Ribosome-releasing factor 2, mitochondrial"""	
GFOD1	16.0594810214808	2.28942811086109e-13	Q9NXC2	Q9NXC2	GFOD1_HUMAN	Glucose-fructose oxidoreductase domain-containing protein 1	1.0
GFOD2	-0.861859146028749	0.784476319492744	Q3B7J2	Q3B7J2	GFOD2_HUMAN	Glucose-fructose oxidoreductase domain-containing protein 2	
GFPT1	0.137969866480329	0.544176353768681	Q06210	Q06210;A0A6I8PRN4;A0A6I8PTT9	GFPT1_HUMAN	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	
GFPT2	0.0	1.0	O94808	O94808	GFPT2_HUMAN	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2	
GFRA1	-0.0006551335516071	0.999630722982949	P56159	P56159	GFRA1_HUMAN	GDNF family receptor alpha-1	5.0
GFRA2	-0.184505133539496	0.733554967334446	O00451	O00451;E5RGR6	GFRA2_HUMAN	GDNF family receptor alpha-2	5.0
GFUS	0.473519866431729	0.0151049477629228	Q13630	Q13630;E9PLH9;A0A0J9YX13;E9PKL9;E9PP14;H0YE90	FCL_HUMAN	GDP-L-fucose synthase	
GGA1	0.541969866384203	0.162335107075764	Q9UJY5	Q9UJY5;B0QYR6	GGA1_HUMAN	ADP-ribosylation factor-binding protein GGA1	8.0
GGA2	-0.932430133604282	0.0003958101282599	Q9UJY4	Q9UJY4	GGA2_HUMAN	ADP-ribosylation factor-binding protein GGA2	
GGA3	0.665944866497778	0.00487973840978	Q9NZ52	Q9NZ52;J3KSS7;J3KTR5;J3QS87	GGA3_HUMAN	ADP-ribosylation factor-binding protein GGA3	
GGACT	-0.635205133393526	0.686586968200309	Q9BVM4	Q9BVM4	GGACT_HUMAN	Gamma-glutamylaminecyclotransferase	7.0
GGCT	-0.104480133417081	0.570512965006067	O75223	O75223;M0QZK8	GGCT_HUMAN	Gamma-glutamylcyclotransferase	
GGCX	-0.316880133465606	0.354042602194133	P38435	P38435;F8WCF0;F8WB98;F8WDU9	VKGC_HUMAN	Vitamin K-dependent gamma-carboxylase	
GGH	0.262744866338696	0.281615879019982	Q92820	Q92820	GGH_HUMAN	Gamma-glutamyl hydrolase	
GGNBP2	0.254944866288827	0.880263714706766	Q9H3C7	Q9H3C7;A0A087X1N0	GGNB2_HUMAN	Gametogenetin-binding protein 2	4.0
GGPS1	0.618491617082704	0.784750753899966	O95749	O95749;A0A2R8Y4N4;C9J7M1;A0A2R8YE82;C9J6G3	GGPPS_HUMAN	Geranylgeranyl pyrophosphate synthase	2.0
GGT1;GGT3P	0.429755123081549	0.864531400304305	A6NGU5;P19440	P19440;A6NGU5;E7ET76	GGT1_HUMAN;GGT3_HUMAN	Putative glutathione hydrolase 3 proenzyme	
GGT5	-1.99115513346485	0.001330692598872	P36269	P36269;H7C1X2	GGT5_HUMAN	Glutathione hydrolase 5 proenzyme	8.0
GGT7	-0.250830133552896	0.421628054047063	Q9UJ14	Q9UJ14;A2A2G5	GGT7_HUMAN	Glutathione hydrolase 7	
GHDC	0.233844866294952	0.49207056132227	Q8N2G8	Q8N2G8;K7ESN3	GHDC_HUMAN	GH3 domain-containing protein	
GHITM	0.624844866422126	0.0171227906022489	Q9H3K2	Q9H3K2	GHITM_HUMAN	Growth hormone-inducible transmembrane protein	
GID4	-0.0292652847523751	0.993056102136979	Q8IVV7	Q8IVV7;K7ENE2	GID4_HUMAN	Glucose-induced degradation protein 4 homolog	
GID8	-0.28833013360423	0.215311875875704	Q9NWU2	Q9NWU2	GID8_HUMAN	Glucose-induced degradation protein 8 homolog	
GIGYF1	-0.662105133510625	0.0004432731902794	O75420	O75420	GGYF1_HUMAN	GRB10-interacting GYF protein 1	
GIGYF2	-0.5468801335943	0.0029250665607142	Q6Y7W6	Q6Y7W6;C9JH18;I1E4Y6	GGYF2_HUMAN	GRB10-interacting GYF protein 2	
GINS1	0.0539448664838744	0.802070720014694	Q14691	Q14691	PSF1_HUMAN	DNA replication complex GINS protein PSF1	
GINS2	18.0573235759406	4.048602994930579e-28	Q9Y248	Q9Y248	PSF2_HUMAN	DNA replication complex GINS protein PSF2	3.0
GINS3	0.308769866356918	0.389589890198597	Q9BRX5	Q9BRX5	PSF3_HUMAN	DNA replication complex GINS protein PSF3	
GINS4	-0.32890513332617	0.101678270699191	Q9BRT9	Q9BRT9;E5RFF9;E5RH56	SLD5_HUMAN	DNA replication complex GINS protein SLD5	
GIPC1	0.243194866529777	0.292240260663982	O14908	Q8TF64;O14908;A0A2R8Y651;K7EM11	GIPC1_HUMAN	PDZ domain-containing protein GIPC1	
GIT1	-0.0789551337433991	0.639895232628924	Q9Y2X7	Q9Y2X7;J3QRU8;J3QLH1;A0A0C4DGN6	GIT1_HUMAN	ARF GTPase-activating protein GIT1	
GIT2	-0.483280133556647	0.0014375695988648	Q14161	Q14161;F8WAK2;F8W822;R4GNG3;F8VXI9	GIT2_HUMAN	ARF GTPase-activating protein GIT2	
GJA1	0.0	1.0	P17302	P17302	CXA1_HUMAN	Gap junction alpha-1 protein	
GJC1	11.5200050181171	2.39003536815672e-05	P36383	P36383;Q5H9P2	CXG1_HUMAN	Gap junction gamma-1 protein	1.0
GK	15.6794428777698	4.09863472848257e-08	P32189	Q14409;P32189;Q14410;H7C2A0	GLPK_HUMAN	Glycerol kinase	1.0
GK5	-0.305605133735323	0.888404529247874	Q6ZS86	Q6ZS86;H7C5R4	GLPK5_HUMAN	Putative glycerol kinase 5	8.0
GKAP1	1.63336831753417	0.481398105678798	Q5VSY0	Q5VSY0	GKAP1_HUMAN	G kinase-anchoring protein 1	2.0
GLA	-0.138355133648346	0.587730947348055	P06280	P06280;A0A3B3IUC4	AGAL_HUMAN	Alpha-galactosidase A	
GLB1	0.305844866342756	0.0049836119076446	P16278	P16278;E7EQ29	BGAL_HUMAN	Beta-galactosidase	
GLCCI1	-0.446405133588073	0.835386783835912	Q86VQ1	Q86VQ1	GLCI1_HUMAN	Glucocorticoid-induced transcript 1 protein	1.0
GLCE	0.0	1.0	O94923	O94923;H0YNP1	GLCE_HUMAN	D-glucuronyl C5-epimerase	4.0
GLDC	0.287219866348678	0.147758575957548	P23378	P23378	GCSP_HUMAN	"""Glycine dehydrogenase (decarboxylating), mitochondrial"""	
GLE1	0.328419866240772	0.0644699138968314	Q53GS7	Q53GS7	GLE1_HUMAN	Nucleoporin GLE1	
GLG1	0.503519866124442	0.0276691855757797	Q92896	Q92896	GSLG1_HUMAN	Golgi apparatus protein 1	
GLI2	-16.9132911157381	1.24172804392606e-10	P10070	P10070	GLI2_HUMAN	Zinc finger protein GLI2	6.0
GLIPR2	0.9389948663833	0.0006003486790652	Q9H4G4	Q9H4G4;Q5VZR0;A0A087WUM5	GAPR1_HUMAN	Golgi-associated plant pathogenesis-related protein 1	8.0
GLMN	0.0969198665333515	0.668281567457777	Q92990	Q92990;M0QX84	GLMN_HUMAN	Glomulin	
GLMP	-0.0912551334306286	0.894303134786254	Q8WWB7	Q8WWB7;X6R6A3;A0A087WV34;A0A087X0W3	GLMP_HUMAN	Glycosylated lysosomal membrane protein	
GLO1	0.0427198668217024	0.834475078835166	Q04760	Q04760	LGUL_HUMAN	Lactoylglutathione lyase	
GLOD4	0.368469866478552	0.0922782294353872	Q9HC38	Q9HC38;I3L3Q4;F6TLX2	GLOD4_HUMAN	Glyoxalase domain-containing protein 4	
GLRX	0.324744787873577	0.908213714361869	P35754	P35754	GLRX1_HUMAN	Glutaredoxin-1	1.0
GLRX2	4.6899431951887	0.0563225406279548	Q9NS18	Q9NS18	GLRX2_HUMAN	"""Glutaredoxin-2, mitochondrial"""	1.0
GLRX3	-0.115880133578624	0.54455709409793	O76003	O76003	GLRX3_HUMAN	Glutaredoxin-3	8.0
GLRX5	0.0886198663637785	0.760870279192821	Q86SX6	Q86SX6	GLRX5_HUMAN	"""Glutaredoxin-related protein 5, mitochondrial"""	
GLS	0.801808887699021	0.183862553639237	B8ZZA8;B8ZZC5	B8ZZC5;B8ZZA8	B8ZZA8_HUMAN;B8ZZC5_HUMAN	Glutaminase	7.0
GLS	0.8069948663735	0.0008103445670528	O94925	O94925;H7BZD1	GLSK_HUMAN	"""Glutaminase kidney isoform, mitochondrial"""	7.0
GLT8D1	0.853595259596922	0.184003577683455	Q68CQ7	Q68CQ7	GL8D1_HUMAN	Glycosyltransferase 8 domain-containing protein 1	
GLT8D2	0.0	1.0	Q9H1C3	Q9H1C3	GL8D2_HUMAN	Glycosyltransferase 8 domain-containing protein 2	3.0
GLTP	-16.3204094616535	2.0443297929809e-12	Q9NZD2	Q9NZD2;F5H0U5	GLTP_HUMAN	Glycolipid transfer protein	6.0
GLUD1	0.160294866542895	0.277776268107794	P00367	P00367;P49448	DHE3_HUMAN	"""Glutamate dehydrogenase 1, mitochondrial"""	
